# columns = TERM LEMMA POS PROB
# identifier = balzac1842FC54
# creator = Balzac, Honoré de
# created = 1842
# modified = 1846
# title = Un épisode sous la Terreur. Études de mœurs. Scènes de la vie politique

↵↵	↵↵	PUNCTstruct
,	,	PUNCTclause
y	y	PRON
trouva	trouver	VERB
un	un	DET
mouchoir	mouchoir	NOUN
de	de	ADP
batiste	batiste	NOUN
très-fine	très-fine	ADV
,	,	PUNCTclause
souillé	souiller	VERB
de	de	ADP
sueur	sueur	NOUN
;	;	PUNCTclause
et	et	CCONJ
en	en	ADP
le	le	DET
dépliant	dépliant	NOUN
,	,	PUNCTclause
ils	ils	PRON
y	y	PRON
reconnurent	reconnaître	VERB
des	un	DET
taches	tache	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
ce	ce	PRON
est	être	VERB
du	du	ADP_DET
sang	sang	NOUN
!…	!…	PUNCTsent
dit	dire	VERB
le	le	DET
prêtre	prêtre	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Il	il	PRON
est	être	AUX
marqué	marquer	VERB
de	de	ADP
la	le	DET
couronne	couronne	NOUN
royale	royal	ADJ
!	!	PUNCTsent
se	se	PRON
écria	écrier	VERB
l'autre	l'autre	PRON
sœur	sœur	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Les	le	DET
deux	deux	NUM
sœurs	sœur	NOUN
laissèrent	laisser	VERB
tomber	tomber	VERB
la	le	DET
précieuse	précieux	ADJ
relique	relique	NOUN
avec	avec	ADP
horreur	horreur	NOUN
.	.	PUNCTsent
Pour	pour	ADP
ces	ce	DET
deux	deux	NUM
âmes	âme	NOUN
naïves	naïf	ADJ
,	,	PUNCTclause
le	le	DET
mystère	mystère	NOUN
dont	dont	PRON
se	se	PRON
enveloppait	envelopper	VERB
l'	le	DET
étranger	étranger	NOUN
devint	devenir	VERB
inexplicable	inexplicable	ADJ
;	;	PUNCTclause
et	et	CCONJ
,	,	PUNCTclause
quant à	quant à	ADP
prêtre	prêtre	NOUN
,	,	PUNCTclause
dès	dès	ADP
ce	ce	PRON
jour	jour	NOUN
il	il	PRON
ne	ne	ADV
tenta	tenter	VERB
même	même	ADV
pas	pas	ADV
de	de	ADP
se	se	PRON
l'	le	DET
expliquer	expliquer	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Les	le	DET
trois	trois	NUM
prisonniers	prisonnier	NOUN
ne	ne	ADV
tardèrent	tarder	VERB
pas	pas	ADV
à	à	ADP
se	se	PRON
apercevoir	apercevoir	VERB
,	,	PUNCTclause
malgré	malgré	ADP
la	le	DET
Terreur	terreur	NOUN
,	,	PUNCTclause
que	que	SCONJ
une	un	DET
main	main	NOUN
puissante	puissant	ADJ
était	être	AUX
étendue	étendre	VERB
sur	sur	ADP
eux	eux	PRON
.	.	PUNCTsent
D'abord	d'abord	ADV
,	,	PUNCTclause
ils	ils	PRON
reçurent	recevoir	VERB
du	du	ADP_DET
bois	bois	NOUN
et	et	CCONJ
des	un	ADP_DET
provisions	provision	NOUN
;	;	PUNCTclause
puis	puis	CCONJ
,	,	PUNCTclause
les	le	DET
deux	deux	NUM
religieuses	religieux	NOUN
devinèrent	deviner	VERB
que	que	SCONJ
une	un	DET
femme	femme	NOUN
était	être	AUX
associée	associer	VERB
à	à	ADP
leur	leur	DET
protecteur	protecteur	NOUN
,	,	PUNCTclause
quand	quand	SCONJ
on	on	PRON
leur	leur	PRON
envoya	envoyer	VERB
du	du	ADP_DET
linge	linge	NOUN
et	et	CCONJ
des	un	DET
vêtements	vêtement	NOUN
qui	qui	PRON
pouvaient	pouvoir	VERB
leur	leur	DET
permettre	permettre	VERB
de	de	ADP
sortir	sortir	VERB
sans	sans	ADP
être	être	AUX
remarquées	remarquer	VERB
par	par	ADP
les	le	DET
modes	mode	NOUN
aristocratiques	aristocratique	ADJ
des	un	ADP_DET
habits	habit	NOUN
que	que	SCONJ
elles	elles	PRON
avaient	avoir	AUX
été	être	AUX
forcées	forcer	VERB
de	de	ADP
conserver	conserver	VERB
;	;	PUNCTclause
enfin	enfin	ADV
Mucius	Mucius	PROPN
Scævola	Scævola	PROPN
leur	leur	PRON
donna	donner	VERB
deux	deux	NUM
cartes	carte	NOUN
civiques	civique	ADJ
.	.	PUNCTsent
Souvent	souvent	ADV
des	un	DET
avis	avis	NOUN
nécessaires	nécessaire	ADJ
à	à	ADP
la	le	DET
sûreté	sûreté	NOUN
du	du	ADP_DET
prêtre	prêtre	NOUN
lui	lui	PRON
parvinrent	parvenir	VERB
par	par	ADP
des	un	DET
voies	voie	NOUN
détournées	détourné	ADJ
;	;	PUNCTclause
et	et	CCONJ
il	il	PRON
reconnut	reconnaître	VERB
une	un	DET
telle	tel	PRON
opportunité	opportunité	NOUN
dans	dans	ADP
ces	ce	DET
conseils	conseil	NOUN
,	,	PUNCTclause
que	que	SCONJ
ils	ils	PRON
ne	ne	ADV
pouvaient	pouvoir	VERB
être	être	AUX
donnés	donner	VERB
que	que	ADV
par	par	ADP
une	un	DET
personne	personne	NOUN
initiée	initier	VERB
aux	au	ADP_DET
secrets	secret	NOUN
de	de	ADP
l'	le	DET
État	état	NOUN
.	.	PUNCTsent
Malgré	malgré	ADP
la	le	DET
famine	famine	NOUN
qui	qui	PRON
pesa	peser	VERB
sur	sur	ADP
Paris	Paris	PROPN
,	,	PUNCTclause
les	le	DET
proscrits	proscrit	NOUN
trouvèrent	trouver	VERB
à	à	ADP
la	le	DET
porte	porte	NOUN
de	de	ADP
leur	leur	DET
taudis	taudis	NOUN
des	un	ADP_DET
rations	ration	NOUN
de	de	ADP
pain	pain	NOUN
blanc	blanc	ADJ
qui	qui	PRON
y	y	PRON
étaient	être	AUX
régulièrement	régulièrement	ADV
apportées	apporter	VERB
par	par	ADP
des	un	DET
mains	main	NOUN
invisibles	invisible	ADJ
;	;	PUNCTclause
néanmoins	néanmoins	ADV
ils	ils	PRON
crurent	croire	VERB
reconnaître	reconnaître	VERB
dans	dans	ADP
Mucius	Mucius	PROPN
Scaevola	Scaevola	PROPN
le	le	DET
mystérieux	mystérieux	ADJ
agent	agent	NOUN
de	de	ADP
cette	ce	DET
bienfaisance	bienfaisance	NOUN
toujours	toujours	ADV
aussi	aussi	ADV
ingénieuse	ingénieux	ADJ
que	que	SCONJ
intelligente	intelligent	ADJ
.	.	PUNCTsent
Les	le	DET
nobles	noble	NOUN
habitants	habitant	NOUN
du	du	ADP_DET
grenier	grenier	NOUN
ne	ne	ADV
pouvaient	pouvoir	VERB
pas	pas	ADV
douter	douter	VERB
que	que	SCONJ
leur	leur	DET
protecteur	protecteur	NOUN
ne	ne	ADV
fût	être	AUX
le	le	DET
personnage	personnage	NOUN
qui	qui	PRON
était	être	AUX
venu	venir	VERB
faire	faire	AUX
célébrer	célébrer	VERB
la	le	DET
messe	messe	NOUN
expiatoire	expiatoire	ADJ
dans	dans	ADP
la	le	DET
nuit	nuit	NOUN
du	du	ADP_DET
22	22	NUM
janvier	janvier	NOUN
1793	1793	NUM
;	;	PUNCTclause
aussi	aussi	ADV
devint	devenir	VERB
il	il	PRON
l'	le	DET
objet	objet	NOUN
de	de	ADP
un	un	DET
culte	culte	NOUN
tout	tout	ADJ
particulier	particulier	ADJ
pour	pour	ADP
ces	ce	DET
trois	trois	NUM
êtres	être	NOUN
qui	qui	PRON
ne	ne	ADV
espéraient	espérer	VERB
que	que	ADV
en	en	ADP
lui	lui	PRON
et	et	CCONJ
ne	ne	ADV
vivaient	vivre	VERB
que	que	ADV
par	par	ADP
lui	lui	PRON
.	.	PUNCTsent
Ils	ils	PRON
avaient	avoir	AUX
ajouté	ajouter	VERB
pour	pour	ADP
lui	lui	PRON
des	un	DET
prières	prière	NOUN
spéciales	spécial	ADJ
dans	dans	ADP
leurs	leur	DET
prières	prière	NOUN
;	;	PUNCTclause
soir	soir	NOUN
et	et	CCONJ
matin	matin	NOUN
,	,	PUNCTclause
ces	ce	DET
âmes	âme	NOUN
pieuses	pieux	ADJ
formaient	former	VERB
des	un	DET
vœux	vœu	NOUN
pour	pour	ADP
son	son	DET
bonheur	bonheur	NOUN
,	,	PUNCTclause
pour	pour	ADP
sa	son	DET
prospérité	prospérité	NOUN
,	,	PUNCTclause
pour	pour	ADP
son	son	DET
salut	salut	NOUN
;	;	PUNCTclause
elles	elles	PRON
suppliaient	supplier	VERB
Dieu	Dieu	PROPN
de	de	ADP
éloigner	éloigner	VERB
de	de	ADP
lui	lui	PRON
toutes	tout	ADJ
embûches	embûche	NOUN
,	,	PUNCTclause
de	de	ADP
le	le	DET
délivrer	délivrer	VERB
de	de	ADP
ses	son	DET
ennemis	ennemi	NOUN
et	et	CCONJ
de	de	ADP
lui	lui	PRON
accorder	accorder	VERB
une	un	DET
vie	vie	NOUN
longue	long	ADJ
et	et	CCONJ
paisible	paisible	ADJ
.	.	PUNCTsent
Leur	leur	DET
reconnaissance	reconnaissance	NOUN
étant	être	AUX
,	,	PUNCTclause
pour	pour	ADP
ainsi	ainsi	ADV
dire	dire	VERB
,	,	PUNCTclause
renouvelée	renouveler	VERB
tous	tout	ADJ
les	le	DET
jours	jour	NOUN
,	,	PUNCTclause
se	se	PRON
allia	allier	VERB
nécessairement	nécessairement	ADV
à	à	ADP
un	un	DET
sentiment	sentiment	NOUN
de	de	ADP
curiosité	curiosité	NOUN
qui	qui	PRON
devint	devenir	VERB
plus	plus	ADV
vif	vif	ADJ
de	de	ADP
jour	jour	NOUN
en	en	ADP
jour	jour	NOUN
.	.	PUNCTsent
Les	le	DET
circonstances	circonstance	NOUN
qui	qui	PRON
avaient	avoir	AUX
accompagné	accompagner	VERB
l'	le	DET
apparition	apparition	NOUN
de	de	ADP
l'	le	DET
étranger	étranger	NOUN
étaient	être	AUX
l'	le	DET
objet	objet	NOUN
de	de	ADP
leurs	leur	DET
conversations	conversation	NOUN
,	,	PUNCTclause
ils	ils	PRON
formaient	former	VERB
mille	mille	NUM
conjectures	conjecture	NOUN
sur	sur	ADP
lui	lui	PRON
,	,	PUNCTclause
et	et	CCONJ
ce	ce	PRON
était	être	AUX
un	un	DET
bienfait	bienfait	NOUN
de	de	ADP
un	un	DET
nouveau	nouveau	ADJ
genre	genre	NOUN
que	que	SCONJ
la	le	DET
distraction	distraction	NOUN
dont	dont	PRON
il	il	PRON
était	être	AUX
le	le	DET
sujet	sujet	NOUN
pour	pour	ADP
eux	eux	PRON
.	.	PUNCTsent
Ils	ils	PRON
se	se	PRON
promettaient	promettre	VERB
bien	bien	ADV
de	de	ADP
ne	ne	ADV
pas	pas	ADV
laisser	laisser	VERB
échapper	échapper	VERB
l'	le	DET
étranger	étranger	NOUN
à	à	ADP
leur	leur	DET
amitié	amitié	NOUN
le	le	DET
soir	soir	NOUN
où	où	PRON
il	il	PRON
reviendrait	revenir	VERB
,	,	PUNCTclause
selon	selon	ADP
sa	son	DET
promesse	promesse	NOUN
,	,	PUNCTclause
célébrer	célébrer	VERB
le	le	DET
triste	triste	ADJ
anniversaire	anniversaire	NOUN
de	de	ADP
la	le	DET
mort	mort	NOUN
de	de	ADP
Louis	Louis	PROPN
XVI	XVI	NUM
.	.	PUNCTsent
Cette	ce	DET
nuit	nuit	NOUN
,	,	PUNCTclause
si	si	SCONJ
impatiemment	impatiemment	ADV
attendue	attendre	VERB
,	,	PUNCTclause
arriva	arriver	VERB
enfin	enfin	ADV
.	.	PUNCTsent
À	à	ADP
minuit	minuit	NOUN
,	,	PUNCTclause
le	le	DET
bruit	bruit	NOUN
des	un	ADP_DET
pas	pas	NOUN
pesants	pesant	ADJ
de	de	ADP
l'	le	DET
inconnu	inconnu	NOUN
retentit	retentir	VERB
dans	dans	ADP
le	le	DET
vieil	vieux	ADJ
escalier	escalier	NOUN
de	de	ADP
bois	bois	NOUN
,	,	PUNCTclause
la	le	DET
chambre	chambre	NOUN
avait	avoir	AUX
été	être	AUX
parée	parer	VERB
pour	pour	ADP
le	le	DET
recevoir	recevoir	VERB
,	,	PUNCTclause
l'	le	DET
autel	autel	NOUN
était	être	AUX
dressé	dresser	VERB
.	.	PUNCTsent
cette fois ci	cette fois ci	PRON
,	,	PUNCTclause
les	le	DET
sœurs	sœur	NOUN
ouvrirent	ouvrir	VERB
la	le	DET
porte	porte	NOUN
de	de	ADP
avance	avance	NOUN
,	,	PUNCTclause
et	et	CCONJ
toutes	tout	ADJ
deux	deux	NUM
se	se	PRON
empressèrent	empresser	VERB
de	de	ADP
éclairer	éclairer	VERB
l'	le	DET
escalier	escalier	NOUN
.	.	PUNCTsent
Mademoiselle	mademoiselle	NOUN
de	de	ADP
Langeais	Langeais	PROPN
descendit	descendre	VERB
même	même	ADV
quelques	quelque	DET
marches	marche	NOUN
pour	pour	ADP
voir	voir	VERB
plus	plus	ADV
tôt	tôt	ADV
son	son	DET
bienfaiteur	bienfaiteur	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Venez	venir	VERB
,	,	PUNCTclause
lui	lui	PRON
dit	dire	VERB
elle	elle	PRON
de	de	ADP
une	un	DET
voix	voix	NOUN
émue	ému	ADJ
et	et	CCONJ
affectueuse	affectueux	ADJ
,	,	PUNCTclause
venez	venir	VERB
…	…	PUNCTsent
l'on	on	PRON
vous	vous	PRON
attend	attendre	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
l'	le	DET
homme	homme	NOUN
leva	lever	VERB
la	le	DET
tête	tête	NOUN
,	,	PUNCTclause
jeta	jeter	VERB
un	un	DET
regard	regard	NOUN
sombre	sombre	ADJ
sur	sur	ADP
la	le	DET
religieuse	religieux	NOUN
,	,	PUNCTclause
et	et	CCONJ
ne	ne	ADV
répondit	répondre	VERB
pas	pas	ADV
;	;	PUNCTclause
elle	elle	PRON
sentit	sentir	VERB
comme	comme	ADP
un	un	DET
vêtement	vêtement	NOUN
de	de	ADP
glace	glace	NOUN
tombant	tomber	VERB
sur	sur	ADP
elle	elle	PRON
,	,	PUNCTclause
et	et	CCONJ
garda	garder	VERB
le	le	DET
silence	silence	NOUN
;	;	PUNCTclause
à	à	ADP
son	son	DET
aspect	aspect	NOUN
,	,	PUNCTclause
la	le	DET
reconnaissance	reconnaissance	NOUN
et	et	CCONJ
la	le	DET
curiosité	curiosité	NOUN
expirèrent	expirer	VERB
dans	dans	ADP
tous	tout	ADJ
les	le	DET
cœurs	cœur	NOUN
.	.	PUNCTsent
Il	il	PRON
était	être	AUX
peut-être	peut-être	ADV
moins	moins	ADV
froid	froid	ADJ
,	,	PUNCTclause
moins	moins	ADV
taciturne	taciturne	ADJ
,	,	PUNCTclause
moins	moins	ADV
terrible	terrible	ADJ
que	que	SCONJ
il	il	PRON
le	le:PRON	PRON
parut	paraître	VERB
à	à	ADP
ces	ce	DET
âmes	âme	NOUN
que	que	SCONJ
l'	le	DET
exaltation	exaltation	NOUN
de	de	ADP
leurs	leur	DET
sentiments	sentiment	NOUN
disposait	disposer	VERB
aux	au	ADP_DET
épanchements	épanchement	NOUN
de	de	ADP
l'	le	DET
amitié	amitié	NOUN
.	.	PUNCTsent
Les	le	DET
trois	trois	NUM
pauvres	pauvre	ADJ
prisonniers	prisonnier	NOUN
,	,	PUNCTclause
qui	qui	PRON
comprirent	comprendre	VERB
que	que	SCONJ
cet	ce	DET
homme	homme	NOUN
voulait	vouloir	VERB
rester	rester	VERB
un	un	DET
étranger	étranger	NOUN
pour	pour	ADP
eux	eux	PRON
,	,	PUNCTclause
se	se	PRON
résignèrent	résigner	VERB
.	.	PUNCTsent
Le	le	DET
prêtre	prêtre	NOUN
crut	croire	VERB
remarquer	remarquer	VERB
sur	sur	ADP
les	le	DET
lèvres	lèvre	NOUN
de	de	ADP
l'	le	DET
inconnu	inconnu	NOUN
un	un	DET
sourire	sourire	NOUN
promptement	promptement	ADV
réprimé	réprimer	VERB
au moment où	au moment où	ADP
il	il	PRON
se	se	PRON
aperçut	apercevoir	VERB
des	un	ADP_DET
apprêts	apprêt	NOUN
qui	qui	PRON
avaient	avoir	AUX
été	être	AUX
faits	faire	VERB
pour	pour	ADP
le	le	DET
recevoir	recevoir	VERB
,	,	PUNCTclause
il	il	PRON
entendit	entendre	VERB
la	le	DET
messe	messe	NOUN
et	et	CCONJ
pria	prier	VERB
;	;	PUNCTclause
mais	mais	CCONJ
il	il	PRON
disparut	disparaître	VERB
,	,	PUNCTclause
après	après	ADP
avoir	avoir	AUX
répondu	répondre	VERB
par	par	ADP
quelques	quelque	DET
mots	mot	NOUN
de	de	ADP
politesse	politesse	NOUN
négative	négatif	ADJ
à	à	ADP
l'	le	DET
invitation	invitation	NOUN
que	que	PRON
lui	lui	PRON
fit	faire	AUX
mademoiselle	mademoiselle	NOUN
de	de	ADP
Langeais	Langeais	PROPN
de	de	ADP
partager	partager	VERB
la	le	DET
petite	petit	ADJ
collation	collation	NOUN
préparée	préparer	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Après	après	ADP
le	le	DET
9	9	NUM
thermidor	thermidor	NOUN
,	,	PUNCTclause
les	le	DET
religieuses	religieux	NOUN
et	et	CCONJ
l'	le	DET
abbé	abbé	NOUN
de	de	ADP
Marolles	Marolles	PROPN
purent	pouvoir	VERB
aller	aller	VERB
dans	dans	ADP
Paris	Paris	PROPN
,	,	PUNCTclause
sans	sans	ADP
y	y	PRON
courir	courir	VERB
le	le	DET
moindre	moindre	ADJ
danger	danger	NOUN
.	.	PUNCTsent
La	le	DET
première	premier	ADJ
sortie	sortie	NOUN
du	du	ADP_DET
vieux	vieux	ADJ
prêtre	prêtre	NOUN
fut	être	AUX
pour	pour	ADP
un	un	DET
magasin	magasin	NOUN
de	de	ADP
parfumerie	parfumerie	NOUN
,	,	PUNCTclause
à	à	ADP
l'	le	DET
enseigne	enseigne	NOUN
de	de	ADP
la	le	DET
Reine	Reine	PROPN
des	un	ADP_DET
Fleurs	fleur	NOUN
,	,	PUNCTclause
tenu	tenir	VERB
par	par	ADP
les	le	DET
citoyen	citoyen	NOUN
et	et	CCONJ
citoyenne	citoyen	NOUN
Ragon	Ragon	PROPN
,	,	PUNCTclause
anciens	ancien	ADJ
parfumeurs	parfumeur	NOUN
de	de	ADP
la	le	DET
cour	cour	NOUN
,	,	PUNCTclause
restés	rester	VERB
fidèles	fidèle	ADJ
à	à	ADP
la	le	DET
famille	famille	NOUN
royale	royal	ADJ
,	,	PUNCTclause
et	et	CCONJ
dont	dont	PRON
se	se	PRON
servaient	servir	VERB
les	le	DET
Vendéens	vendéen	NOUN
pour	pour	ADP
correspondre	correspondre	VERB
avec	avec	ADP
les	le	DET
princes	prince	NOUN
et	et	CCONJ
le	le	DET
comité	comité	NOUN
royaliste	royaliste	ADJ
de	de	ADP
Paris	Paris	PROPN
.	.	PUNCTsent
l'	le	DET
abbé	abbé	NOUN
,	,	PUNCTclause
mis	mettre	VERB
comme	comme	ADP
le	le	DET
voulait	vouloir	VERB
cette	ce	DET
époque	époque	NOUN
,	,	PUNCTclause
se	se	PRON
trouvait	trouver	VERB
sur	sur	ADP
le	le	DET
pas	pas	NOUN
de	de	ADP
la	le	DET
porte	porte	NOUN
de	de	ADP
cette	ce	DET
boutique	boutique	NOUN
,	,	PUNCTclause
située	situer	VERB
entre	entre	ADP
Saint-Roch	Saint-Roch	PROPN
et	et	CCONJ
la	le	DET
rue	rue	NOUN
des	un	ADP_DET
Frondeurs	frondeur	NOUN
,	,	PUNCTclause
quand	quand	SCONJ
une	un	DET
foule	foule	NOUN
,	,	PUNCTclause
qui	qui	PRON
remplissait	remplir	VERB
la	le	DET
rue	rue	NOUN
Saint-Honoré	Saint-Honoré	PROPN
,	,	PUNCTclause
l'	le	DET
empêcha	empêcher	VERB
de	de	ADP
sortir	sortir	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Qu'est-ce	qu'est-ce	PRON
?	?	PUNCTsent
dit	dire	VERB
il	il	PRON
à	à	ADP
madame	madame	NOUN
Ragon	Ragon	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Ce	ce	PRON
ne	ne	ADV
est	être	AUX
rien	rien	PRON
,	,	PUNCTclause
reprit	reprendre	VERB
elle	elle	PRON
,	,	PUNCTclause
ce	ce	PRON
est	être	AUX
la	le	DET
charrette	charrette	NOUN
et	et	CCONJ
le	le	DET
bourreau	bourreau	NOUN
qui	qui	PRON
vont	aller	VERB
à	à	ADP
la	le	DET
place	place	NOUN
Louis	Louis	PROPN
XV	XV	NUM
.	.	PUNCTsent
ha	ha	INTJ
!	!	PUNCTsent
nous	nous	PRON
l'	le:PRON	PRON
avons	avoir	AUX
vu	voir	VERB
bien	bien	ADV
souvent	souvent	ADV
l'	le	DET
année	année	NOUN
dernière	dernier	ADJ
;	;	PUNCTclause
mais	mais	CCONJ
aujourd'hui	aujourd'hui	ADV
,	,	PUNCTclause
quatre	quatre	NUM
jours	jour	NOUN
après	après	ADP
l'	le	DET
anniversaire	anniversaire	NOUN
du	du	ADP_DET
21	21	NUM
janvier	janvier	NOUN
,	,	PUNCTclause
on	on	PRON
peut	pouvoir	VERB
regarder	regarder	VERB
cet	ce	DET
affreux	affreux	NOUN
cortège	cortège	NOUN
sans	sans	ADP
chagrin	chagrin	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Pourquoi	pourquoi	ADV
,	,	PUNCTclause
dit	dire	VERB
l'	le	DET
abbé	abbé	NOUN
,	,	PUNCTclause
ce	ce	DET
ne	ne	ADV
est	être	AUX
pas	pas	ADV
chrétien	chrétien	ADJ
,	,	PUNCTclause
ce	ce	PRON
que	que	PRON
vous	vous	PRON
dites	dire	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
hé	hé	INTJ
!	!	PUNCTsent
ce	ce	PRON
est	être	AUX
l'	le	DET
exécution	exécution	NOUN
des	un	ADP_DET
complices	complice	NOUN
de	de	ADP
Robespierre	Robespierre	PROPN
,	,	PUNCTclause
ils	ils	PRON
se	se	PRON
sont	être	AUX
défendus	défendre	VERB
tant	tant	ADV
que	que	SCONJ
ils	ils	PRON
ont	avoir	AUX
pu	pouvoir	VERB
;	;	PUNCTclause
mais	mais	CCONJ
ils	ils	PRON
vont	aller	VERB
à	à	ADP
leur	leur	DET
tour	tour	NOUN
là	là	ADV
où	où	PRON
ils	ils	PRON
ont	avoir	AUX
envoyé	envoyer	VERB
tant de	tant de	DET
innocents	innocent	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Une	un	DET
foule	foule	NOUN
qui	qui	PRON
remplissait	remplir	VERB
la	le	DET
rue	rue	NOUN
Saint-Honoré	Saint-Honoré	PROPN
passa	passer	VERB
comme	comme	ADP
un	un	DET
flot	flot	NOUN
.	.	PUNCTsent
Au-dessus	au-dessus	ADV
des	un	ADP_DET
têtes	tête	NOUN
,	,	PUNCTclause
l'	le	DET
abbé	abbé	NOUN
de	de	ADP
Marolles	Marolles	PROPN
,	,	PUNCTclause
cédant	céder	VERB
à	à	ADP
un	un	DET
mouvement	mouvement	NOUN
de	de	ADP
curiosité	curiosité	NOUN
,	,	PUNCTclause
vit	vivre	VERB
debout	debout	ADV
,	,	PUNCTclause
sur	sur	ADP
la	le	DET
charrette	charrette	NOUN
,	,	PUNCTclause
celui	celui	PRON
qui	qui	PRON
,	,	PUNCTclause
trois	trois	NUM
jours	jour	NOUN
auparavant	auparavant	ADV
,	,	PUNCTclause
écoutait	écouter	VERB
sa	son	DET
messe	messe	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Qui	qui	PRON
est	être	AUX
ce	ce	DET
?…	?…	PUNCTsent
dit	dire	VERB
il	il	PRON
,	,	PUNCTclause
celui	celui	PRON
qui	qui	PRON
…	…	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
ce	ce	PRON
est	être	AUX
le	le	DET
bourreau	bourreau	NOUN
,	,	PUNCTclause
répondit	répondre	VERB
monsieur	monsieur	NOUN
Ragon	Ragon	PROPN
en	en	ADP
nommant	nommer	VERB
l'	le	DET
exécuteur	exécuteur	NOUN
des	un	ADP_DET
hautes	haut	ADJ
œuvres	œuvre	NOUN
par	par	ADP
son	son	DET
nom	nom	NOUN
monarchique	monarchique	ADJ
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Mon	mon	DET
ami	ami	NOUN
!	!	PUNCTsent
mon	mon	DET
ami	ami	NOUN
!	!	PUNCTsent
cria	crier	VERB
madame	madame	NOUN
Ragon	Ragon	PROPN
,	,	PUNCTclause
monsieur	monsieur	NOUN
l'	le	DET
abbé	abbé	NOUN
se	se	PRON
meurt	mourir	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Et	et	CCONJ
la	le	DET
vieille dame	vieille dame	NOUN
prit	prendre	VERB
un	un	DET
flacon	flacon	NOUN
de	de	ADP
vinaigre	vinaigre	NOUN
pour	pour	ADP
faire	faire	AUX
revenir	revenir	VERB
le	le	DET
vieux	vieux	ADJ
prêtre	prêtre	NOUN
évanoui	évanouir	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Il	il	PRON
me	me	PRON
a	avoir	AUX
sans doute	sans doute	ADV
donné	donner	VERB
,	,	PUNCTclause
dit	dire	VERB
il	il	PRON
,	,	PUNCTclause
le	le	DET
mouchoir	mouchoir	NOUN
avec	avec	ADP
lequel	lequel	PRON
le	le	DET
roi	roi	NOUN
se	se	PRON
est	être	AUX
essuyé	essuyer	VERB
le	le	DET
front	front	NOUN
,	,	PUNCTclause
en	en	ADP
allant	aller	VERB
au	au	ADP_DET
martyre	martyr	NOUN
…	…	PUNCTsent
Pauvre	pauvre	ADJ
homme	homme	NOUN
!…	!…	PUNCTsent
le	le	DET
couteau	couteau	NOUN
de	de	ADP
acier	acier	NOUN
a	avoir	AUX
eu	avoir	VERB
du	du	ADP_DET
cœur	cœur	NOUN
quand	quand	SCONJ
toute	tout	ADJ
la	le	DET
France	France	PROPN
en	en	ADP
manquait	manquer	VERB
!…	!…	PUNCTsent
↵↵	↵↵	PUNCTstruct
Les	le	DET
parfumeurs	parfumeur	NOUN
crurent	croire	VERB
que	que	SCONJ
le	le	DET
pauvre	pauvre	NOUN
prêtre	prêtre	NOUN
avait	avoir	AUX
le	le	DET
délire	délire	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Paris	Paris	PROPN
,	,	PUNCTclause
janvier	janvier	NOUN
1831	1831	NUM
.	.	PUNCTsent
