# columns = TERM LEMMA POS PROB
# identifier = balzac1844FC47
# creator = Balzac, Honoré de
# created = 1844
# modified = 1846
# title = Un homme d’affaires. Études de mœurs. Scènes de la vie parisienne

↵↵	↵↵	PUNCTstruct
le	le	DET
roi	roi	NOUN
des	un	ADP_DET
Lions	lion	NOUN
,	,	PUNCTclause
car	car	CCONJ
les	le	DET
Gants-Jaunes	Gants-Jaunes	PROPN
étaient	être	AUX
alors	alors	ADV
devenus	devenir	VERB
des	un	DET
Lions	lion	NOUN
,	,	PUNCTclause
avait	avoir	AUX
gagné	gagner	VERB
mille	mille	NUM
écus	écu	NOUN
,	,	PUNCTclause
entra	entrer	VERB
les	le	DET
lui	lui	PRON
donner	donner	VERB
,	,	PUNCTclause
et	et	CCONJ
,	,	PUNCTclause
en	en	ADP
voyant	voir	VERB
l'	le	DET
étonnement	étonnement	NOUN
de	de	ADP
Maxime	Maxime	PROPN
,	,	PUNCTclause
il	il	PRON
lui	lui	PRON
dit	dire	VERB
:	:	PUNCTclause
—	—	PUNCTclause
Chai	Chai	PROPN
ressi	ressi	VERB
eine	eine	DET
obbozition	obbozition	NOUN
à	à	ADP
la	le	DET
requêde	requêde	NOUN
de	de	ADP
ce	ce	DET
tiaple	tiaple	ADJ
te	te	PRON
Glabaron	Glabaron	PROPN
…	…	PUNCTsent
—	—	PUNCTclause
ha	ha	INTJ
!	!	PUNCTsent
voilà	voilà	ADP
leurs	leur	DET
moyens	moyen	NOUN
,	,	PUNCTclause
se	se	PRON
écria	écrier	VERB
Maxime	Maxime	PROPN
,	,	PUNCTclause
ils	ils	PRON
ne	ne	ADV
sont	être	AUX
pas	pas	ADV
forts	fort	ADJ
,	,	PUNCTclause
ceux	ceux	PRON
…	…	PUNCTsent
—	—	PUNCTclause
ce	ce	DET
esde	esde	NOUN
écal	écal	ADJ
,	,	PUNCTclause
répondit	répondre	VERB
le	le	DET
banquier	banquier	NOUN
,	,	PUNCTclause
bayez	bayer	VERB
les	le	DET
,	,	PUNCTclause
gar	gar	X
ils	ils	PRON
bourraient	bourrer	VERB
se	se	PRON
atresser	atresser	VERB
à	à	ADP
te	te	PRON
audres	audres	ADP_DET
que	que	SCONJ
moi	moi	PRON
,	,	PUNCTclause
et	et	CCONJ
fus	être	VERB
vaire	vaire	ADJ
tu	tu	PRON
dord	dord	VERB
…	…	PUNCTsent
che	che	NOUN
brends	brends	NOUN
à	à	ADP
démoin	démoin	NOUN
cedde	cedde	ADP
cholie	cholie	VERB
phamme	phamme	ADP
que	que	SCONJ
che	che	NOUN
fus	être	VERB
ai	avoir	AUX
bayé	bayer	VERB
ce	ce	DET
madin	madin	NOUN
,	,	PUNCTclause
pien	pien	NOUN
afant	afant	VERB
l'	le	DET
obbozition	obbozition	NOUN
…	…	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Reine	reine	NOUN
du	du	ADP_DET
Tremplin	Tremplin	PROPN
,	,	PUNCTclause
dit	dire	VERB
la	le	DET
Palférine	Palférine	PROPN
en	en	ADP
souriant	sourire	VERB
,	,	PUNCTclause
tu	tu	PRON
perdras	perdre	VERB
…	…	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
il y a	il y a	VERB
longtemps	longtemps	ADV
,	,	PUNCTclause
reprit	reprendre	VERB
Desroches	Desroches	PROPN
,	,	PUNCTclause
que	que	PRON
,	,	PUNCTclause
dans	dans	ADP
un	un	DET
cas	cas	NOUN
semblable	semblable	ADJ
,	,	PUNCTclause
mais	mais	CCONJ
où	où	PRON
le	le:PRON	PRON
trop	trop	ADV
honnête	honnête	ADJ
débiteur	débiteur	NOUN
,	,	PUNCTclause
effrayé	effrayer	VERB
de	de	ADP
une	un	DET
affirmation	affirmation	NOUN
à	à	ADP
faire	faire	VERB
en	en	ADP
justice	justice	NOUN
,	,	PUNCTclause
ne	ne	ADV
voulut	vouloir	VERB
pas	pas	ADV
payer	payer	VERB
Maxime	Maxime	PROPN
,	,	PUNCTclause
nous	nous	PRON
avions	avoir	AUX
rudement	rudement	ADV
mené	mener	VERB
le	le	DET
créancier	créancier	NOUN
opposant	opposant	ADJ
,	,	PUNCTclause
en	en	ADP
faisant	faire	VERB
frapper	frapper	VERB
des	un	DET
oppositions	opposition	NOUN
en	en	ADP
masse	masse	NOUN
,	,	PUNCTclause
afin de	afin de	ADP
absorber	absorber	VERB
la	le	DET
somme	somme	NOUN
en	en	ADP
frais	frais	NOUN
de	de	ADP
contribution	contribution	NOUN
…	…	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Quéqu	Quéqu	PROPN
ce	ce	DET
est	être	AUX
qu	que	PRON
ça	ça	PRON
?…	?…	PUNCTsent
se	se	PRON
écria	écrier	VERB
Malaga	Malaga	PROPN
,	,	PUNCTclause
voilà	voilà	ADP
des	un	DET
mots	mot	NOUN
qui	qui	PRON
sonnent	sonner	VERB
à	à	ADP
mon	mon	DET
oreille	oreille	NOUN
comme	comme	SCONJ
du	du	ADP_DET
patois	patois	NOUN
.	.	PUNCTsent
Puisque	puisque	SCONJ
vous	vous	PRON
avez	avoir	AUX
trouvé	trouver	VERB
l'	le	DET
esturgeon	esturgeon	NOUN
excellent	excellent	ADJ
,	,	PUNCTclause
payez	payer	VERB
moi	moi	PRON
la	le	DET
valeur	valeur	NOUN
de	de	ADP
la	le	DET
sauce	sauce	NOUN
en	en	ADP
leçons	leçon	NOUN
de	de	ADP
chicane	chicane	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
hé	hé	INTJ
!	!	PUNCTsent
bien	bien	ADV
,	,	PUNCTclause
dit	dire	VERB
Desroches	Desroches	PROPN
,	,	PUNCTclause
la	le	DET
somme	somme	NOUN
que	que	ADV
un	un	DET
de	de	ADP
vos	vos	DET
créanciers	créancier	NOUN
frappe	frapper	VERB
de	de	ADP
opposition	opposition	NOUN
chez	chez	ADP
un	un	DET
de	de	ADP
vos	vos	DET
débiteurs	débiteur	NOUN
peut	pouvoir	VERB
devenir	devenir	VERB
l'	le	DET
objet	objet	NOUN
de	de	ADP
une	un	DET
semblable	semblable	ADJ
opposition	opposition	NOUN
de la part de	de la part de	ADP
tous	tout	ADJ
vos	vos	DET
autres	autre	PRON
créanciers	créancier	ADJ
.	.	PUNCTsent
Que	que	SCONJ
fait	faire	VERB
le	le	DET
Tribunal	tribunal	NOUN
à	à	ADP
qui	qui	PRON
tous	tous	PRON
les	le	DET
créanciers	créancier	NOUN
demandent	demander	VERB
l'	le	DET
autorisation	autorisation	NOUN
de	de	ADP
se	se	PRON
payer	payer	VERB
?…	?…	PUNCTsent
Il	il	PRON
partage	partager	VERB
légalement	légalement	ADV
entre	entre	ADP
tous	tous	PRON
la	le	DET
somme	somme	NOUN
saisie	saisir	VERB
.	.	PUNCTsent
Ce	ce	DET
partage	partage	NOUN
,	,	PUNCTclause
fait	fait	NOUN
sous	sous	ADP
l'	le	DET
œil	œil	NOUN
de	de	ADP
la	le	DET
justice	justice	NOUN
,	,	PUNCTclause
se	se	PRON
nomme	nommer	VERB
une	un	DET
Contribution	contribution	NOUN
.	.	PUNCTsent
Si	si	SCONJ
vous	vous	PRON
devez	devoir	VERB
dix	dix	NUM
mille	mille	NUM
francs	franc	NOUN
,	,	PUNCTclause
et	et	CCONJ
que	que	SCONJ
vos	vos	DET
créanciers	créancier	NOUN
saisissent	saisir	VERB
par	par	ADP
opposition	opposition	NOUN
mille	mille	NUM
francs	franc	NOUN
,	,	PUNCTclause
ils	ils	PRON
ont	avoir	AUX
chacun	chacun	PRON
tant	tant	ADV
pour	pour	ADP
cent	cent	NUM
de	de	ADP
leur	leur	DET
créance	créance	NOUN
,	,	PUNCTclause
en vertu de	en vertu de	ADP
une	un	DET
répartition	répartition	NOUN
au	au	ADP_DET
marc	marc	NOUN
le	le	DET
franc	franc	NOUN
,	,	PUNCTclause
en	en	ADP
termes	terme	NOUN
de	de	ADP
Palais	palais	NOUN
,	,	PUNCTclause
c'est-à-dire	c'est-à-dire	CCONJ
au	au	ADP_DET
prorata	prorata	NOUN
de	de	ADP
leurs	leur	DET
sommes	somme	NOUN
;	;	PUNCTclause
mais	mais	CCONJ
ils	ils	PRON
ne	ne	ADV
touchent	toucher	VERB
que	que	ADV
sur	sur	ADP
une	un	DET
pièce	pièce	NOUN
légale	légal	ADJ
appelée	appeler	VERB
extrait	extraire	VERB
du	du	ADP_DET
bordereau	bordereau	NOUN
de	de	ADP
collocation	collocation	NOUN
,	,	PUNCTclause
que	que	SCONJ
délivre	délivrer	VERB
le	le	DET
greffier	greffier	NOUN
du	du	ADP_DET
Tribunal	tribunal	NOUN
.	.	PUNCTsent
Devinez	deviner	VERB
vous	vous	PRON
ce	ce	PRON
travail	travail	NOUN
fait	faire	VERB
par	par	ADP
un	un	DET
juge	juge	NOUN
et	et	CCONJ
préparé	préparer	VERB
par	par	ADP
des	un	DET
avoués	avoué	NOUN
?	?	PUNCTsent
il	il	PRON
implique	impliquer	VERB
beaucoup de	beaucoup de	DET
papier	papier	NOUN
timbré	timbrer	VERB
plein	plein	ADJ
de	de	ADP
lignes	ligne	NOUN
lâches	lâche	ADJ
,	,	PUNCTclause
diffuses	diffus	ADJ
,	,	PUNCTclause
où	où	PRON
les	le	DET
chiffres	chiffre	NOUN
sont	être	AUX
noyés	noyer	VERB
dans	dans	ADP
des	un	DET
colonnes	colonne	NOUN
de	de	ADP
une	un	DET
entière	entier	ADJ
blancheur	blancheur	NOUN
.	.	PUNCTsent
On	on	PRON
commence	commencer	VERB
par	par	ADP
déduire	déduire	VERB
les	le	DET
frais	frais	NOUN
.	.	PUNCTsent
Or	or	NOUN
,	,	PUNCTclause
les	le	DET
frais	frais	NOUN
étant	être	AUX
les	le	DET
mêmes	même	ADJ
pour	pour	ADP
une	un	DET
somme	somme	NOUN
de	de	ADP
mille	mille	NUM
francs	franc	NOUN
saisis	saisir	VERB
comme	comme	ADP
pour	pour	ADP
une	un	DET
somme	somme	NOUN
de	de	ADP
un	un	DET
million	million	NOUN
,	,	PUNCTclause
il	il	PRON
ne	ne	ADV
est	être	AUX
pas	pas	ADV
difficile	difficile	ADJ
de	de	ADP
manger	manger	VERB
mille	mille	NUM
écus	écu	NOUN
,	,	PUNCTclause
par exemple	par exemple	ADV
,	,	PUNCTclause
en	en	ADP
frais	frais	NOUN
,	,	PUNCTclause
surtout	surtout	ADV
si	si	SCONJ
l'on	on	PRON
réussit	réussir	VERB
à	à	ADP
élever	élever	VERB
des	un	DET
contestations	contestation	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Un	un	DET
avoué	avoué	NOUN
réussit	réussir	VERB
toujours	toujours	ADV
,	,	PUNCTclause
dit	dire	VERB
Cardot	Cardot	PROPN
.	.	PUNCTsent
Combien	combien	ADV
de	de	ADP
fois	fois	NOUN
un	un	DET
des	un	ADP_DET
vôtres	vôtre	PRON
ne	ne	ADV
me	me	PRON
a	avoir	AUX
il	il	PRON
pas	pas	ADV
demandé	demander	VERB
:	:	PUNCTclause
«	«	PUNCTsent
que	que	SCONJ
y	y	PRON
a	avoir	VERB
il	il	PRON
à	à	ADP
manger	manger	VERB
?	?	PUNCTsent
»	»	PUNCTclause
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
On	on	PRON
y	y	PRON
réussit	réussir	VERB
surtout	surtout	ADV
,	,	PUNCTclause
reprit	reprendre	VERB
Desroches	Desroches	PROPN
,	,	PUNCTclause
quand	quand	SCONJ
le	le	DET
débiteur	débiteur	NOUN
vous	vous	PRON
provoque	provoquer	VERB
à	à	ADP
manger	manger	VERB
la	le	DET
somme	somme	NOUN
en	en	ADP
frais	frais	NOUN
.	.	PUNCTsent
Aussi	aussi	ADV
les	le	DET
créanciers	créancier	NOUN
du	du	ADP_DET
comte	comte	NOUN
ne	ne	ADV
eurent	avoir	VERB
ils	ils	PRON
rien	rien	PRON
,	,	PUNCTclause
ils	ils	PRON
en	en	PRON
furent	être	VERB
pour	pour	ADP
leurs	leur	DET
courses	course	NOUN
chez	chez	ADP
les	le	DET
avoués	avoué	NOUN
et	et	CCONJ
pour	pour	ADP
leurs	leur	DET
démarches	démarche	NOUN
.	.	PUNCTsent
Pour	pour	ADP
se	se	PRON
faire	faire	AUX
payer	payer	VERB
de	de	ADP
un	un	DET
débiteur	débiteur	NOUN
aussi	aussi	ADV
fort	fort	ADV
que	que	SCONJ
le	le	DET
comte	comte	NOUN
,	,	PUNCTclause
un	un	DET
créancier	créancier	NOUN
doit	devoir	VERB
se	se	PRON
mettre	mettre	VERB
dans	dans	ADP
une	un	DET
situation	situation	NOUN
légale	légal	ADJ
excessivement	excessivement	ADV
difficile	difficile	ADJ
à	à	ADP
établir	établir	VERB
:	:	PUNCTclause
il	il	PRON
se	se	PRON
agit	agir	VERB
de	de	ADP
être	être	AUX
à la fois	à la fois	ADV
son	son	DET
débiteur	débiteur	NOUN
et	et	CCONJ
son	son	DET
créancier	créancier	NOUN
,	,	PUNCTclause
car	car	CCONJ
alors	alors	ADV
on	on	PRON
a	avoir	VERB
le	le	DET
droit	droit	NOUN
,	,	PUNCTclause
aux	au	ADP_DET
termes	terme	NOUN
de	de	ADP
la	le	DET
loi	loi	NOUN
,	,	PUNCTclause
de	de	ADP
opérer	opérer	VERB
la	le	DET
confusion	confusion	NOUN
…	…	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Du	du	ADP_DET
débiteur	débiteur	NOUN
?	?	PUNCTsent
dit	dire	VERB
la	le	DET
Lorette	Lorette	PROPN
qui	qui	PRON
prêtait	prêter	VERB
une	un	DET
oreille	oreille	NOUN
attentive	attentif	ADJ
à	à	ADP
ce	ce	DET
discours	discours	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Non	non	ADV
,	,	PUNCTclause
des	un	DET
deux	deux	NUM
qualités	qualité	NOUN
de	de	ADP
créancier	créancier	NOUN
et	et	CCONJ
de	de	ADP
débiteur	débiteur	NOUN
,	,	PUNCTclause
et	et	CCONJ
de	de	ADP
se	se	PRON
payer	payer	VERB
par	par	ADP
ses	son	DET
mains	main	NOUN
,	,	PUNCTclause
reprit	reprendre	VERB
Desroches	Desroches	PROPN
.	.	PUNCTsent
l'	le	DET
innocence	innocence	NOUN
de	de	ADP
Claparon	Claparon	PROPN
,	,	PUNCTclause
qui	qui	PRON
ne	ne	ADV
inventait	inventer	VERB
que	que	ADV
des	un	DET
oppositions	opposition	NOUN
,	,	PUNCTclause
eut	avoir	VERB
donc	donc	ADV
pour	pour	ADP
effet	effet	NOUN
de	de	ADP
tranquilliser	tranquilliser	VERB
le	le	DET
comte	comte	NOUN
.	.	PUNCTsent
En	en	ADP
ramenant	ramener	VERB
Antonia	Antonia	PROPN
des	un	ADP_DET
Variétés	variété	NOUN
,	,	PUNCTclause
il	il	PRON
abonda	abonder	VERB
d'autant	d'autant	ADV
plus	plus	ADV
dans	dans	ADP
l'	le	DET
idée	idée	NOUN
de	de	ADP
vendre	vendre	VERB
le	le	DET
cabinet	cabinet	NOUN
littéraire	littéraire	ADJ
pour	pour	ADP
pouvoir	pouvoir	VERB
payer	payer	VERB
les	le	DET
deux	deux	NUM
derniers	dernier	ADJ
mille	mille	NUM
francs	franc	NOUN
du	du	ADP_DET
prix	prix	NOUN
,	,	PUNCTclause
que	que	SCONJ
il	il	PRON
craignit	craindre	VERB
le	le	DET
ridicule	ridicule	NOUN
de	de	ADP
avoir	avoir	AUX
été	être	AUX
le	le	DET
bailleur	bailleur	NOUN
de	de	ADP
fonds	fond	NOUN
de	de	ADP
une	un	DET
semblable	semblable	ADJ
entreprise	entreprise	NOUN
.	.	PUNCTsent
Il	il	PRON
adopta	adopter	VERB
donc	donc	ADV
le	le	DET
plan	plan	NOUN
de	de	ADP
Antonia	Antonia	PROPN
,	,	PUNCTclause
qui	qui	PRON
voulait	vouloir	VERB
aborder	aborder	VERB
la	le	DET
haute	haut	ADJ
sphère	sphère	NOUN
de	de	ADP
sa	son	DET
profession	profession	NOUN
,	,	PUNCTclause
avoir	avoir	AUX
un	un	DET
magnifique	magnifique	ADJ
appartement	appartement	NOUN
,	,	PUNCTclause
femme de chambre	femme de chambre	NOUN
,	,	PUNCTclause
voiture	voiture	NOUN
,	,	PUNCTclause
et	et	CCONJ
lutter	lutter	VERB
avec	avec	ADP
notre	notre	DET
belle	beau	ADJ
amphytrionne	amphytrionne	NOUN
,	,	PUNCTclause
par exemple	par exemple	ADV
…	…	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Elle	elle	PRON
ne	ne	ADV
est	être	AUX
pas	pas	ADV
assez	assez	ADV
bien	bien	ADV
faite	faire	VERB
pour	pour	ADP
cela	cela	PRON
,	,	PUNCTclause
se	se	PRON
écria	écrier	VERB
l'	le	DET
illustre	illustre	ADJ
beauté	beauté	NOUN
du	du	ADP_DET
Cirque	cirque	NOUN
;	;	PUNCTclause
mais	mais	CCONJ
elle	elle	PRON
a	avoir	AUX
bien	bien	ADV
rincé	rincer	VERB
le	le	DET
petit	petit	ADJ
de	de	ADP
Esgrignon	Esgrignon	PROPN
,	,	PUNCTclause
tout de même	tout de même	ADV
!	!	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Dix	Dix	NUM
jours	jour	NOUN
après	après	ADV
,	,	PUNCTclause
le	le	DET
petit	petit	ADJ
Croizeau	Croizeau	PROPN
,	,	PUNCTclause
perché	percher	VERB
sur	sur	ADP
sa	son	DET
dignité	dignité	NOUN
,	,	PUNCTclause
tenait	tenir	VERB
à peu près	à peu près	ADV
ce	ce	DET
langage	langage	NOUN
à	à	ADP
la	le	DET
belle	beau	ADJ
Antonia	Antonia	PROPN
,	,	PUNCTclause
reprit	reprendre	VERB
Desroches	Desroches	PROPN
:	:	PUNCTclause
—	—	PUNCTclause
«	«	PUNCTclause
Mon	Mon	PROPN
enfant	enfant	NOUN
,	,	PUNCTclause
votre	votre	DET
cabinet	cabinet	NOUN
littéraire	littéraire	ADJ
est	être	AUX
un	un	DET
trou	trou	NOUN
,	,	PUNCTclause
vous	vous	PRON
y	y	PRON
deviendrez	devenir	VERB
jaune	jaune	ADJ
,	,	PUNCTclause
le	le	DET
gaz	gaz	NOUN
vous	vous	PRON
abîmera	abîmer	VERB
la	le	DET
vue	vue	NOUN
;	;	PUNCTclause
il	il	PRON
faut	falloir	VERB
en	en	PRON
sortir	sortir	VERB
,	,	PUNCTclause
et	et	CCONJ
,	,	PUNCTclause
tenez	tenir	VERB
!…	!…	PUNCTsent
profitons	profiter	VERB
de	de	ADP
l'	le	DET
occasion	occasion	NOUN
.	.	PUNCTsent
je	je	PRON
ai	avoir	AUX
trouvé	trouver	VERB
pour	pour	ADP
vous	vous	PRON
une	un	DET
jeune	jeune	ADJ
dame	dame	NOUN
qui	qui	PRON
ne	ne	ADV
demande	demander	VERB
pas	pas	ADV
mieux	mieux	ADV
que	que	SCONJ
de	de	ADP
vous	vous	PRON
acheter	acheter	VERB
votre	votre	DET
cabinet	cabinet	NOUN
de	de	ADP
lecture	lecture	NOUN
.	.	PUNCTsent
ce	ce	PRON
est	être	AUX
une	un	DET
petite	petit	ADJ
femme	femme	NOUN
ruinée	ruiné	ADJ
qui	qui	PRON
ne	ne	ADV
a	avoir	VERB
plus	plus	ADV
que	que	SCONJ
à	à	ADP
se	se	PRON
aller	aller	VERB
jeter	jeter	VERB
à	à	ADP
l'	le	DET
eau	eau	NOUN
;	;	PUNCTclause
mais	mais	CCONJ
elle	elle	PRON
a	avoir	VERB
quatre	quatre	NUM
mille	mille	NUM
francs	franc	NOUN
comptant	compter	VERB
,	,	PUNCTclause
et	et	CCONJ
il	il	PRON
vaut	valoir	VERB
mieux	mieux	ADV
en	en	PRON
tirer	tirer	VERB
un	un	DET
bon	bon	ADJ
parti	parti	NOUN
pour	pour	ADP
pouvoir	pouvoir	VERB
nourrir	nourrir	VERB
et	et	CCONJ
élever	élever	VERB
deux	deux	NUM
enfants	enfant	NOUN
…	…	PUNCTsent
—	—	PUNCTclause
hé	hé	INTJ
!	!	PUNCTsent
bien	bien	ADV
,	,	PUNCTclause
vous	vous	PRON
êtes	être	AUX
gentil	gentil	NOUN
,	,	PUNCTclause
papa	papa	NOUN
Croizeau	Croizeau	PROPN
,	,	PUNCTclause
dit	dire	VERB
Antonia	Antonia	PROPN
.	.	PUNCTsent
—	—	PUNCTclause
ho	ho	INTJ
!	!	PUNCTsent
je	je	PRON
serai	être	AUX
bien	bien	ADV
plus	plus	ADV
gentil	gentil	ADJ
tout	tout	ADV
à	à	ADP
l'	le	DET
heure	heure	NOUN
,	,	PUNCTclause
reprit	reprendre	VERB
le	le	DET
vieux	vieux	ADJ
carrossier	carrossier	NOUN
.	.	PUNCTsent
Figurez	figurer	VERB
vous	vous	PRON
que	que	SCONJ
ce	ce	DET
pauvre	pauvre	NOUN
monsieur	monsieur	NOUN
Denisart	Denisart	PROPN
est	être	AUX
dans	dans	ADP
un	un	DET
chagrin	chagrin	NOUN
qui	qui	PRON
lui	lui	PRON
a	avoir	AUX
donné	donner	VERB
la	le	DET
jaunisse	jaunisse	NOUN
…	…	PUNCTsent
Oui	oui	INTJ
,	,	PUNCTclause
cela	cela	PRON
lui	lui	PRON
a	avoir	AUX
frappé	frapper	VERB
sur	sur	ADP
le	le	DET
foie	foie	NOUN
comme	comme	ADP
chez	chez	ADP
les	le	DET
vieillards	vieillard	NOUN
sensibles	sensible	ADJ
.	.	PUNCTsent
Il	il	PRON
a	avoir	AUX
tort	tort	NOUN
de	de	ADP
être	être	AUX
si	si	ADV
sensible	sensible	ADJ
.	.	PUNCTsent
Je	je	PRON
le	le:PRON	PRON
lui	lui	PRON
ai	avoir	AUX
dit	dire	VERB
:	:	PUNCTclause
Soyez	Soyez	PROPN
passionné	passionner	VERB
,	,	PUNCTclause
bien	bien	ADV
!	!	PUNCTsent
mais	mais	CCONJ
sensible	sensible	ADJ
…	…	PUNCTsent
halte	halte	NOUN
!	!	PUNCTsent
on	on	PRON
se	se	PRON
tue	tuer	VERB
…	…	PUNCTsent
Je	je	PRON
ne	ne	ADV
me	me	PRON
serais	être	AUX
pas	pas	ADV
attendu	attendre	VERB
,	,	PUNCTclause
vraiment	vraiment	ADV
,	,	PUNCTclause
à	à	ADP
un	un	DET
pareil	pareil	NOUN
chagrin	chagrin	ADJ
chez	chez	ADP
un	un	DET
homme	homme	NOUN
assez	assez	ADV
fort	fort	ADJ
,	,	PUNCTclause
assez	assez	ADV
instruit	instruire	VERB
pour	pour	ADP
se	se	PRON
absenter	absenter	VERB
pendant	pendant	ADP
sa	son	DET
digestion	digestion	NOUN
de	de	ADP
chez	chez	ADP
…	…	PUNCTsent
—	—	PUNCTclause
Mais	mais	CCONJ
que	que	SCONJ
y	y	PRON
a	avoir	VERB
il	il	PRON
?…	?…	PUNCTsent
demanda	demander	VERB
mademoiselle	mademoiselle	NOUN
Chocardelle	Chocardelle	PROPN
.	.	PUNCTsent
—	—	PUNCTclause
Cette	ce	DET
petite	petit	ADJ
créature	créature	NOUN
,	,	PUNCTclause
chez	chez	ADP
qui	qui	PRON
je	je	PRON
ai	avoir	AUX
dîné	dîner	VERB
,	,	PUNCTclause
l'	le:PRON	PRON
a	avoir	VERB
planté	planter	VERB
là	là	ADV
,	,	PUNCTclause
net	net	ADJ
…	…	PUNCTsent
oui	oui	INTJ
,	,	PUNCTclause
elle	elle	PRON
l'	le:PRON	PRON
a	avoir	VERB
lâché	lâcher	VERB
sans	sans	ADP
le	le:PRON	PRON
prévenir	prévenir	VERB
autrement	autrement	ADV
que	que	ADV
par	par	ADP
une	un	DET
lettre	lettre	NOUN
sans	sans	ADP
aucune	aucun	DET
orthographe	orthographe	NOUN
.	.	PUNCTsent
—	—	PUNCTclause
Voilà	voilà	ADP
ce	ce	PRON
que	que	SCONJ
ce	ce	PRON
est	être	AUX
,	,	PUNCTclause
papa	papa	NOUN
Croizeau	Croizeau	PROPN
,	,	PUNCTclause
que	que	PRON
de	de	ADP
ennuyer	ennuyer	VERB
les	le	DET
femmes	femme	NOUN
!…	!…	PUNCTsent
—	—	PUNCTclause
ce	ce	PRON
est	être	AUX
une	un	DET
leçon	leçon	NOUN
,	,	PUNCTclause
belle	beau	ADJ
dame	dame	NOUN
,	,	PUNCTclause
reprit	reprendre	VERB
le	le	DET
doucereux	doucereux	ADJ
Croizeau	Croizeau	PROPN
.	.	PUNCTsent
En	en	ADP
attendant	attendre	VERB
,	,	PUNCTclause
je	je	PRON
ne	ne	ADV
ai	avoir	AUX
jamais	jamais	ADV
vu	voir	VERB
de	de	DET
homme	homme	NOUN
dans	dans	ADP
un	un	DET
désespoir	désespoir	NOUN
pareil	pareil	NOUN
,	,	PUNCTclause
dit	dire	VERB
il	il	PRON
.	.	PUNCTsent
Notre	notre	DET
ami	ami	NOUN
Denisart	Denisart	PROPN
ne	ne	ADV
connaît	connaître	VERB
plus	plus	ADV
sa	son	DET
main	main	NOUN
droite	droit	ADJ
de	de	ADP
sa	son	DET
main	main	NOUN
gauche	gauche	ADJ
,	,	PUNCTclause
il	il	PRON
ne	ne	ADV
veut	vouloir	VERB
plus	plus	ADV
voir	voir	VERB
ce	ce	PRON
que	que	PRON
il	il	PRON
appelle	appeler	VERB
le	le	DET
théâtre	théâtre	NOUN
de	de	ADP
son	son	DET
bonheur	bonheur	NOUN
…	…	PUNCTsent
Il	il	PRON
a	avoir	AUX
si	si	ADV
bien	bien	ADV
perdu	perdre	VERB
le	le	DET
sens	sens	NOUN
que	que	SCONJ
il	il	PRON
me	me	PRON
a	avoir	AUX
proposé	proposer	VERB
de	de	ADP
acheter	acheter	VERB
pour	pour	ADP
quatre	quatre	NUM
mille	mille	NUM
francs	franc	NOUN
tout	tout	PRON
le	le	DET
mobilier	mobilier	NOUN
de	de	ADP
Hortense	Hortense	PROPN
…	…	PUNCTsent
Elle	elle	PRON
se	se	PRON
nomme	nommer	VERB
Hortense	Hortense	PROPN
!	!	PUNCTsent
—	—	PUNCTclause
Un	un	DET
joli	joli	ADJ
nom	nom	NOUN
,	,	PUNCTclause
dit	dire	VERB
Antonia	Antonia	PROPN
.	.	PUNCTsent
—	—	PUNCTclause
Oui	oui	INTJ
,	,	PUNCTclause
ce	ce	PRON
est	être	AUX
celui	celui	PRON
de	de	ADP
la	le	DET
belle-fille	belle-fille	NOUN
de	de	ADP
Napoléon	Napoléon	PROPN
;	;	PUNCTclause
je	je	PRON
lui	lui	PRON
ai	avoir	AUX
fourni	fournir	VERB
ses	son	DET
équipages	équipage	NOUN
,	,	PUNCTclause
comme	comme	ADP
vous	vous	PRON
savez	savoir	VERB
.	.	PUNCTsent
—	—	PUNCTclause
hé	hé	INTJ
!	!	PUNCTsent
bien	bien	ADV
,	,	PUNCTclause
je	je	PRON
verrai	voir	VERB
,	,	PUNCTclause
dit	dire	VERB
la	le	DET
fine	fin	ADJ
Antonia	Antonia	PROPN
,	,	PUNCTclause
commencez	commencer	VERB
par	par	ADP
me	me	PRON
envoyer	envoyer	VERB
votre	votre	DET
jeune	jeune	ADJ
femme	femme	NOUN
…	…	PUNCTsent
»	»	PUNCTclause
Antonia	Antonia	PROPN
courut	courir	VERB
voir	voir	VERB
le	le	DET
mobilier	mobilier	NOUN
,	,	PUNCTclause
revint	revenir	VERB
fascinée	fasciner	VERB
,	,	PUNCTclause
et	et	CCONJ
fascina	fasciner	VERB
Maxime	Maxime	PROPN
par	par	ADP
un	un	DET
enthousiasme	enthousiasme	NOUN
de	de	ADP
antiquaire	antiquaire	NOUN
.	.	PUNCTsent
Le	le	DET
soir	soir	NOUN
même	même	ADV
