# columns = TERM LEMMA POS
# identifier = balzac1839FC24
# creator = Balzac, Honoré de
# created = 1839
# modified = 1844
# title = Pierre Grassou. Études de mœurs. Scènes de la vie privée

↵↵	↵↵	PUNCTstruct
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Un	un	DET
homme	homme	NOUN
décoré	décorer	VERB
…	…	PUNCTsent
trente-sept	trente-sept	NUM
ans	an	NOUN
…	…	PUNCTsent
un	un	DET
artiste	artiste	NOUN
qui	qui	PRON
a	avoir	VERB
des	un	DET
commandes	commande	NOUN
,	,	PUNCTclause
qui	qui	PRON
place	placer	VERB
son	son	DET
argent	argent	NOUN
chez	chez	ADP
notre	notre	DET
notaire	notaire	NOUN
.	.	PUNCTsent
Consultons	consulter	VERB
Cardot	Cardot	PROPN
?	?	PUNCTsent
Hein	Hein	PROPN
,	,	PUNCTclause
se	se	PRON
appeler	appeler	VERB
madame	madame	NOUN
de	de	ADP
Fougères	Fougères	PROPN
!…	!…	PUNCTsent
ça	ça	PRON
ne	ne	ADV
a	avoir	VERB
pas	pas	ADV
l'	le	DET
air	air	NOUN
de	de	ADP
être	être	AUX
un	un	DET
méchant	méchant	ADJ
homme	homme	NOUN
!…	!…	PUNCTsent
Tu	tu	PRON
me	me	PRON
diras	dire	VERB
un	un	DET
commerçant	commerçant	NOUN
?…	?…	PUNCTsent
mais	mais	CCONJ
un	un	DET
commerçant	commerçant	NOUN
tant	tant	ADV
que	que	SCONJ
il	il	PRON
ne	ne	ADV
est	être	AUX
pas	pas	ADV
retiré	retirer	VERB
,	,	PUNCTclause
vous	vous	PRON
ne	ne	ADV
savez	savoir	VERB
pas	pas	ADV
ce	ce	DET
que	que	SCONJ
peut	pouvoir	VERB
devenir	devenir	VERB
votre	votre	DET
fille	fille	NOUN
!	!	PUNCTsent
tandis que	tandis que	SCONJ
un	un	DET
artiste	artiste	NOUN
économe	économe	ADJ
…	…	PUNCTsent
puis	puis	CCONJ
nous	nous	PRON
aimons	aimer	VERB
les	le	DET
Arts	art	NOUN
…	…	PUNCTsent
Enfin	enfin	ADV
!…	!…	PUNCTsent
↵↵	↵↵	PUNCTstruct
Pierre	Pierre	PROPN
Grassou	Grassou	PROPN
,	,	PUNCTclause
pendant que	pendant que	SCONJ
la	le	DET
famille	famille	NOUN
Vervelle	Vervelle	PROPN
le	le	DET
discutait	discuter	VERB
,	,	PUNCTclause
discutait	discuter	VERB
la	le	DET
famille	famille	NOUN
Vervelle	Vervelle	PROPN
.	.	PUNCTsent
Il	il	PRON
lui	lui	PRON
fut	être	AUX
impossible	impossible	ADJ
de	de	ADP
demeurer	demeurer	VERB
en	en	ADP
paix	paix	NOUN
dans	dans	ADP
son	son	DET
atelier	atelier	NOUN
,	,	PUNCTclause
il	il	PRON
se	se	PRON
promena	promener	VERB
sur	sur	ADP
le	le	DET
Boulevard	boulevard	NOUN
,	,	PUNCTclause
il	il	PRON
y	y	PRON
regardait	regarder	VERB
les	le	DET
femmes	femme	NOUN
rousses	roux	NOUN
qui	qui	PRON
passaient	passer	VERB
!	!	PUNCTsent
Il	il	PRON
se	se	PRON
faisait	faire	VERB
les	le	DET
plus	plus	ADV
étranges	étrange	ADJ
raisonnements	raisonnement	NOUN
:	:	PUNCTclause
l'	le	DET
or	or	NOUN
était	être	AUX
le	le	DET
plus	plus	ADV
beau	beau	ADJ
des	un	ADP_DET
métaux	métal	NOUN
,	,	PUNCTclause
la	le	DET
couleur	couleur	NOUN
jaune	jaune	ADJ
représentait	représenter	VERB
l'	le	DET
or	or	NOUN
,	,	PUNCTclause
les	le	DET
Romains	romain	NOUN
aimaient	aimer	VERB
les	le	DET
femmes	femme	NOUN
rousses	roux	NOUN
,	,	PUNCTclause
et	et	CCONJ
il	il	PRON
devint	devenir	VERB
Romain	Romain	PROPN
,	,	PUNCTclause
etc.	etc.	NOUN
Après	après	ADP
deux	deux	NUM
ans	an	NOUN
de	de	ADP
mariage	mariage	NOUN
,	,	PUNCTclause
quel	quel	DET
homme	homme	NOUN
se	se	PRON
occupe	occuper	VERB
de	de	ADP
la	le	DET
couleur	couleur	NOUN
de	de	ADP
sa	son	DET
femme	femme	NOUN
?	?	PUNCTsent
La	le	DET
beauté	beauté	NOUN
passe	passer	VERB
…	…	PUNCTsent
mais	mais	CCONJ
la	le	DET
laideur	laideur	NOUN
reste	rester	VERB
!	!	PUNCTsent
l'	le	DET
argent	argent	NOUN
est	être	AUX
la	le	DET
moitié	moitié	NOUN
du	du	ADP_DET
bonheur	bonheur	NOUN
.	.	PUNCTsent
Le	le	DET
soir	soir	NOUN
,	,	PUNCTclause
en	en	ADP
se	se	PRON
couchant	coucher	VERB
,	,	PUNCTclause
le	le	DET
peintre	peintre	NOUN
trouvait	trouver	VERB
déjà	déjà	ADV
Virginie	Virginie	PROPN
Vervelle	Vervelle	PROPN
charmante	charmant	ADJ
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Quand	quand	SCONJ
les	le	DET
trois	trois	NUM
Vervelle	Vervelle	PROPN
entrèrent	entrer	VERB
le	le	DET
jour	jour	NOUN
de	de	ADP
la	le	DET
seconde	second	ADJ
séance	séance	NOUN
,	,	PUNCTclause
l'	le	DET
artiste	artiste	NOUN
les	le	DET
accueillit	accueillir	VERB
avec	avec	ADP
un	un	DET
aimable	aimable	ADJ
sourire	sourire	NOUN
.	.	PUNCTsent
Le	le	DET
scélérat	scélérat	NOUN
avait	avoir	AUX
fait	faire	VERB
sa	son	DET
barbe	barbe	NOUN
,	,	PUNCTclause
il	il	PRON
avait	avoir	AUX
mis	mettre	VERB
du	du	ADP_DET
linge	linge	NOUN
blanc	blanc	ADJ
;	;	PUNCTclause
il	il	PRON
se	se	PRON
était	être	AUX
agréablement	agréablement	ADV
disposé	disposer	VERB
les	le	DET
cheveux	cheveu	NOUN
,	,	PUNCTclause
il	il	PRON
avait	avoir	AUX
choisi	choisir	VERB
un	un	DET
pantalon	pantalon	NOUN
fort	fort	ADJ
avantageux	avantageux	ADJ
et	et	CCONJ
des	un	DET
pantoufles	pantoufle	NOUN
rouges	rouge	ADJ
à	à	ADP
la	le	DET
poulaine	poulain	NOUN
.	.	PUNCTsent
La	le	DET
famille	famille	NOUN
répondit	répondre	VERB
par	par	ADP
un	un	DET
sourire	sourire	NOUN
aussi	aussi	ADV
flatteur	flatteur	ADJ
que	que	SCONJ
celui	celui	PRON
de	de	ADP
l'	le	DET
artiste	artiste	NOUN
,	,	PUNCTclause
Virginie	Virginie	PROPN
devint	devenir	VERB
de	de	ADP
la	le	DET
couleur	couleur	NOUN
de	de	ADP
ses	son	DET
cheveux	cheveu	NOUN
,	,	PUNCTclause
baissa	baisser	VERB
les	le	DET
yeux	œil	NOUN
et	et	CCONJ
détourna	détourner	VERB
la	le	DET
tête	tête	NOUN
,	,	PUNCTclause
en	en	ADP
regardant	regarder	VERB
les	le	DET
études	étude	NOUN
.	.	PUNCTsent
Pierre	Pierre	PROPN
Grassou	Grassou	PROPN
trouva	trouver	VERB
ces	ce	DET
petites	petit	ADJ
minauderies	minauderie	NOUN
ravissantes	ravissant	ADJ
.	.	PUNCTsent
Virginie	Virginie	PROPN
avait	avoir	AUX
de	de	ADP
la	le	DET
grâce	grâce	NOUN
,	,	PUNCTclause
elle	elle	PRON
ne	ne	ADV
tenait	tenir	VERB
heureusement	heureusement	ADV
ni	ni	CCONJ
du	du	ADP_DET
père	père	NOUN
,	,	PUNCTclause
ni	ni	CCONJ
de	de	ADP
la	le	DET
mère	mère	NOUN
;	;	PUNCTclause
mais	mais	CCONJ
de	de	ADP
qui	qui	PRON
tenait	tenir	VERB
elle	elle	PRON
?	?	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
ha	ha	INTJ
!	!	PUNCTsent
je	je	PRON
y	y	PRON
suis	suivre	VERB
,	,	PUNCTclause
se	se	PRON
dit	dire	VERB
il	il	PRON
toujours	toujours	ADV
,	,	PUNCTclause
la	le	DET
mère	mère	NOUN
aura	avoir	AUX
eu	avoir	VERB
un	un	DET
regard	regard	NOUN
de	de	ADP
son	son	DET
commerce	commerce	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Pendant	pendant	ADP
la	le	DET
séance	séance	NOUN
il y a	il y a	VERB
des	un	DET
escarmouches	escarmouche	NOUN
entre	entre	ADP
la	le	DET
famille	famille	NOUN
et	et	CCONJ
le	le	DET
peintre	peintre	NOUN
qui	qui	PRON
eut	avoir	VERB
l'	le	DET
audace	audace	NOUN
de	de	ADP
trouver	trouver	VERB
le	le	DET
père	père	NOUN
Vervelle	Vervelle	PROPN
spirituel	spirituel	ADJ
.	.	PUNCTsent
Cette	ce	DET
flatterie	flatterie	NOUN
fit	faire	AUX
entrer	entrer	VERB
la	le	DET
famille	famille	NOUN
au	au	ADP_DET
pas	pas	NOUN
de	de	ADP
charge	charge	NOUN
dans	dans	ADP
le	le	DET
cœur	cœur	NOUN
de	de	ADP
l'	le	DET
artiste	artiste	NOUN
,	,	PUNCTclause
il	il	PRON
donna	donner	VERB
l'un	l'un	PRON
de	de	ADP
ses	son	DET
croquis	croquis	NOUN
à	à	ADP
Virginie	Virginie	PROPN
,	,	PUNCTclause
et	et	CCONJ
une	un	DET
esquisse	esquisse	NOUN
à	à	ADP
la	le	DET
mère	mère	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Pour	pour	ADP
rien	rien	PRON
?	?	PUNCTsent
dirent	dire	VERB
elles	elles	PRON
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Pierre	Pierre	PROPN
Grassou	Grassou	PROPN
ne	ne	ADV
put	pouvoir	VERB
se	se	PRON
empêcher	empêcher	VERB
de	de	ADP
sourire	sourire	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Il	il	PRON
ne	ne	ADV
faut	falloir	VERB
pas	pas	ADV
donner	donner	VERB
ainsi	ainsi	ADV
vos	vos	DET
tableaux	tableau	NOUN
,	,	PUNCTclause
ce	ce	PRON
est	être	AUX
de	de	ADP
l'	le	DET
argent	argent	NOUN
,	,	PUNCTclause
lui	lui	PRON
dit	dire	VERB
Vervelle	Vervelle	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
À	à	ADP
la	le	DET
troisième	troisième	ADJ
séance	séance	NOUN
,	,	PUNCTclause
le	le	DET
père	père	NOUN
Vervelle	vervelle	ADJ
parla	parler	VERB
de	de	ADP
une	un	DET
belle	beau	ADJ
galerie	galerie	NOUN
de	de	ADP
tableaux	tableau	NOUN
que	que	SCONJ
il	il	PRON
avait	avoir	VERB
à	à	ADP
sa	son	DET
campagne	campagne	NOUN
de	de	ADP
Ville-d'Avray	Ville-d'Avray	PROPN
:	:	PUNCTclause
des	un	DET
Rubens	Rubens	PROPN
,	,	PUNCTclause
des	un	DET
Gérard-Dow	Gérard-Dow	PROPN
,	,	PUNCTclause
des	un	DET
Mieris	Mieris	PROPN
,	,	PUNCTclause
des	un	DET
Terburg	Terburg	PROPN
,	,	PUNCTclause
des	un	DET
Rembrandt	Rembrandt	PROPN
,	,	PUNCTclause
un	un	DET
Titien	Titien	PROPN
,	,	PUNCTclause
des	un	ADP_DET
Paul	Paul	PROPN
Potter	Potter	PROPN
,	,	PUNCTclause
etc.	etc.	NOUN
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Monsieur	monsieur	NOUN
Vervelle	Vervelle	PROPN
a	avoir	AUX
fait	faire	VERB
des	un	DET
folies	folie	NOUN
,	,	PUNCTclause
dit	dire	VERB
fastueusement	fastueusement	ADV
madame	madame	NOUN
Vervelle	Vervelle	PROPN
,	,	PUNCTclause
il	il	PRON
a	avoir	VERB
pour	pour	ADP
cent	cent	NUM
mille	mille	NUM
francs	franc	NOUN
de	de	ADP
tableaux	tableau	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
je	je	PRON
aime	aimer	VERB
les	le	DET
Arts	Arts	PROPN
,	,	PUNCTclause
reprit	reprendre	VERB
l'	le	DET
ancien	ancien	ADJ
marchand	marchand	NOUN
de	de	ADP
bouteilles	bouteille	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Quand	quand	SCONJ
le	le	DET
portrait	portrait	NOUN
de	de	ADP
madame	madame	NOUN
Vervelle	Vervelle	PROPN
fut	être	AUX
commencé	commencer	VERB
,	,	PUNCTclause
celui	celui	PRON
du	du	ADP_DET
mari	mari	NOUN
était	être	AUX
presque	presque	ADV
achevé	achever	VERB
,	,	PUNCTclause
l'	le	DET
enthousiasme	enthousiasme	NOUN
de	de	ADP
la	le	DET
famille	famille	NOUN
ne	ne	ADV
connaissait	connaître	VERB
alors	alors	ADV
plus	plus	ADV
de	de	ADP
bornes	borne	NOUN
.	.	PUNCTsent
Le	le	DET
notaire	notaire	NOUN
avait	avoir	AUX
fait	faire	VERB
le	le	DET
plus	plus	ADV
grand	grand	ADJ
éloge	éloge	NOUN
du	du	ADP_DET
peintre	peintre	NOUN
:	:	PUNCTclause
Pierre	Pierre	PROPN
Grassou	Grassou	PROPN
était	être	AUX
à	à	ADP
ses	son	DET
yeux	œil	NOUN
le	le	DET
plus	plus	ADV
honnête	honnête	ADJ
garçon	garçon	NOUN
de	de	ADP
la	le	DET
terre	terre	NOUN
,	,	PUNCTclause
un	un	DET
des	un	ADP_DET
artistes	artiste	NOUN
les	le	DET
plus	plus	ADV
rangés	rangé	ADJ
qui	qui	PRON
d'ailleurs	d'ailleurs	ADV
avait	avoir	AUX
amassé	amasser	VERB
trente-six	trente-six	NUM
mille	mille	NUM
francs	franc	NOUN
;	;	PUNCTclause
ses	son	DET
jours	jour	NOUN
de	de	ADP
misère	misère	NOUN
étaient	être	AUX
passés	passer	VERB
,	,	PUNCTclause
il	il	PRON
allait	aller	VERB
par	par	ADP
dix	dix	NUM
mille	mille	NUM
francs	franc	NOUN
chaque	chaque	DET
année	année	NOUN
,	,	PUNCTclause
il	il	PRON
capitalisait	capitaliser	VERB
les	le	DET
intérêts	intérêt	NOUN
;	;	PUNCTclause
enfin	enfin	ADV
il	il	PRON
était	être	AUX
incapable	incapable	ADJ
de	de	ADP
rendre	rendre	VERB
une	un	DET
femme	femme	NOUN
malheureuse	malheureux	ADJ
.	.	PUNCTsent
Cette	ce	DET
dernière	dernier	ADJ
phrase	phrase	NOUN
fut	être	AUX
de	de	ADP
un	un	DET
poids	poids	NOUN
énorme	énorme	ADJ
dans	dans	ADP
la	le	DET
balance	balance	NOUN
.	.	PUNCTsent
Les	le	DET
amis	ami	NOUN
des	un	ADP_DET
Vervelle	Vervelle	PROPN
ne	ne	ADV
entendaient	entendre	VERB
plus	plus	ADV
parler	parler	VERB
que	que	ADV
du	du	DET
célèbre	célèbre	ADJ
Fougères	Fougères	PROPN
.	.	PUNCTsent
Le	le	DET
jour	jour	NOUN
où	où	PRON
Fougères	Fougères	PROPN
entama	entamer	VERB
le	le	DET
portrait	portrait	NOUN
de	de	ADP
Virginie	Virginie	PROPN
,	,	PUNCTclause
il	il	PRON
était	être	AUX
in petto	in petto	ADV
déjà	déjà	ADV
le	le	DET
gendre	gendre	NOUN
de	de	ADP
la	le	DET
famille	famille	NOUN
Vervelle	Vervelle	PROPN
.	.	PUNCTsent
Les	le	DET
trois	trois	NUM
Vervelle	Vervelle	PROPN
fleurissaient	fleurir	VERB
dans	dans	ADP
cet	ce	DET
atelier	atelier	NOUN
que	que	SCONJ
ils	ils	PRON
se	se	PRON
habituaient	habituer	VERB
à	à	ADP
considérer	considérer	VERB
comme	comme	ADP
une	un	PRON
de	de	ADP
leurs	leur	DET
résidences	résidence	NOUN
:	:	PUNCTclause
il y a	il y a	VERB
pour	pour	ADP
eux	eux	PRON
un	un	DET
inexplicable	inexplicable	ADJ
attrait	attrait	NOUN
dans	dans	ADP
ce	ce	DET
local	local	NOUN
propre	propre	ADJ
,	,	PUNCTclause
soigné	soigner	VERB
,	,	PUNCTclause
gentil	gentil	NOUN
,	,	PUNCTclause
artiste	artiste	NOUN
.	.	PUNCTsent
Abyssus	Abyssus	PROPN
abyssum	abyssum	NOUN
,	,	PUNCTclause
le	le	DET
bourgeois	bourgeois	NOUN
attire	attirer	VERB
le	le	DET
bourgeois	bourgeois	NOUN
.	.	PUNCTsent
Vers	vers	ADP
la	le	DET
fin	fin	NOUN
de	de	ADP
la	le	DET
séance	séance	NOUN
,	,	PUNCTclause
l'	le	DET
escalier	escalier	NOUN
fut	être	AUX
agité	agiter	VERB
,	,	PUNCTclause
la	le	DET
porte	porte	NOUN
fut	être	AUX
brutalement	brutalement	ADV
ouverte	ouvrir	VERB
,	,	PUNCTclause
et	et	CCONJ
entra	entrer	VERB
Joseph	Joseph	PROPN
Bridau	Bridau	PROPN
:	:	PUNCTclause
il	il	PRON
était	être	AUX
à	à	ADP
la	le	DET
tempête	tempête	NOUN
,	,	PUNCTclause
il	il	PRON
avait	avoir	VERB
les	le	DET
cheveux	cheveu	NOUN
au	au	ADP_DET
vent	vent	NOUN
;	;	PUNCTclause
il	il	PRON
montra	montrer	VERB
sa	son	DET
grande	grand	ADJ
figure	figure	NOUN
ravagée	ravager	VERB
,	,	PUNCTclause
jeta	jeter	VERB
partout	partout	ADV
les	le	DET
éclairs	éclair	NOUN
de	de	ADP
son	son	DET
regard	regard	NOUN
,	,	PUNCTclause
tourna	tourner	VERB
tout	tout	ADV
autour de	autour de	ADP
l'	le	DET
atelier	atelier	NOUN
et	et	CCONJ
revint	revenir	VERB
à	à	ADP
Grassou	Grassou	PROPN
brusquement	brusquement	ADV
,	,	PUNCTclause
en	en	ADP
ramassant	ramasser	VERB
sa	son	DET
redingote	redingote	NOUN
sur	sur	ADP
la	le	DET
région	région	NOUN
gastrique	gastrique	ADJ
,	,	PUNCTclause
et	et	CCONJ
tâchant	tâcher	VERB
,	,	PUNCTclause
mais	mais	CCONJ
en vain	en vain	ADV
,	,	PUNCTclause
de	de	ADP
la	le	DET
boutonner	boutonner	VERB
,	,	PUNCTclause
le	le	DET
bouton	bouton	NOUN
se	se	PRON
étant	être	AUX
évadé	évader	VERB
de	de	ADP
sa	son	DET
capsule	capsule	NOUN
de	de	ADP
drap	drap	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Le	le:PRON	PRON
bois	bois	NOUN
est	être	AUX
cher	cher	ADJ
,	,	PUNCTclause
dit	dire	VERB
il	il	PRON
à	à	ADP
Grassou	Grassou	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
ha	ha	INTJ
!	!	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Les	le:PRON	PRON
Anglais	Anglais	PROPN
sont	être	AUX
après	après	ADP
moi	moi	PRON
.	.	PUNCTsent
Tiens	tien	NOUN
,	,	PUNCTclause
tu	tu	PRON
peins	peindre	VERB
ces	ce	DET
choses	chose	NOUN
?	?	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Tais	taire	VERB
toi	toi	PRON
donc	donc	ADV
!	!	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
ha	ha	INTJ
!	!	PUNCTsent
oui	oui	INTJ
!	!	PUNCTsent
↵↵	↵↵	PUNCTstruct
La	le	DET
famille	famille	NOUN
Vervelle	Vervelle	PROPN
,	,	PUNCTclause
superlativement	superlativement	ADV
choquée	choquer	VERB
par	par	ADP
cette	ce	DET
étrange	étrange	ADJ
apparition	apparition	NOUN
,	,	PUNCTclause
passa	passer	VERB
de	de	ADP
son	son	DET
rouge	rouge	NOUN
ordinaire	ordinaire	ADJ
au	au	ADP_DET
rouge-cerise	rouge-cerise	NOUN
des	un	ADP_DET
feux	feu	NOUN
violents	violent	ADJ
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
ça	ça	PRON
rapporte	rapporter	VERB
!	!	PUNCTsent
reprit	reprendre	VERB
Joseph	Joseph	PROPN
.	.	PUNCTsent
Y	y	PRON
a	avoir	VERB
il	il	PRON
aubert	aubert	VERB
en	en	ADP
fouillouse	fouillouse	NOUN
?	?	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Te	te	PRON
faut	falloir	VERB
il	il	PRON
beaucoup	beaucoup	ADV
?	?	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Un	un	DET
billet	billet	NOUN
de	de	ADP
cinq	cinq	NUM
cents	cents	NUM
…	…	PUNCTsent
je	je	PRON
ai	avoir	VERB
après	après	ADP
moi	moi	PRON
un	un	PRON
de	de	ADP
ces	ce	DET
négociants	négociant	NOUN
de	de	ADP
la	le	DET
nature	nature	NOUN
des	un	ADP_DET
dogues	dogue	NOUN
,	,	PUNCTclause
qui	qui	PRON
,	,	PUNCTclause
une fois que	une fois que	SCONJ
ils	ils	PRON
ont	avoir	AUX
mordu	mordre	VERB
,	,	PUNCTclause
ne	ne	ADV
lâchent	lâcher	VERB
plus	plus	ADV
que	que	SCONJ
ils	ils	PRON
ne	ne	ADV
aient	avoir	VERB
le	le	DET
morceau	morceau	NOUN
.	.	PUNCTsent
Quelle	quel	DET
race	race	NOUN
!	!	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Je	je	PRON
vais	aller	VERB
te	te	PRON
écrire	écrire	VERB
un	un	DET
mot	mot	NOUN
pour	pour	ADP
mon	mon	DET
notaire	notaire	NOUN
…	…	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Tu	tu	PRON
as	avoir	VERB
donc	donc	ADV
un	un	DET
notaire	notaire	NOUN
?	?	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Oui	oui	INTJ
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
ça	ça	PRON
me	me	PRON
explique	expliquer	VERB
alors	alors	ADV
pourquoi	pourquoi	ADV
tu	tu	PRON
fais	faire	VERB
encore	encore	ADV
les	le	DET
joues	joue	NOUN
avec	avec	ADP
des	un	DET
tons	ton	NOUN
roses	rose	ADJ
,	,	PUNCTclause
excellents	excellent	ADJ
pour	pour	ADP
des	un	DET
enseignes	enseigne	NOUN
de	de	ADP
parfumeur	parfumeur	NOUN
!	!	PUNCTsent
↵↵	↵↵	PUNCTstruct
Grassou	Grassou	PROPN
ne	ne	ADV
put	pouvoir	VERB
se	se	PRON
empêcher	empêcher	VERB
de	de	ADP
rougir	rougir	VERB
,	,	PUNCTclause
Virginie	Virginie	PROPN
posait	poser	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Aborde	aborder	VERB
donc	donc	ADV
la	le	DET
Nature	nature	NOUN
comme	comme	ADP
elle	elle	PRON
est	être	AUX
?	?	PUNCTsent
dit	dire	VERB
le	le	DET
grand	grand	ADJ
peintre	peintre	NOUN
en	en	ADP
continuant	continuer	VERB
.	.	PUNCTsent
Mademoiselle	mademoiselle	NOUN
est	être	AUX
rousse	roux	ADJ
.	.	PUNCTsent
hé	hé	INTJ
!	!	PUNCTsent
bien	bien	ADV
,	,	PUNCTclause
est	être	AUX
ce	ce	DET
un	un	PRON
péché	pécher	VERB
mortel	mortel	ADJ
?	?	PUNCTsent
Tout	tout	PRON
est	être	AUX
magnifique	magnifique	ADJ
en	en	ADP
peinture	peinture	NOUN
.	.	PUNCTsent
Mets	mettre	VERB
moi	moi	PRON
du	du	ADP_DET
cinabre	cinabre	NOUN
sur	sur	ADP
ta	ton	DET
palette	palette	NOUN
,	,	PUNCTclause
réchauffe	réchauffer	VERB
moi	moi	PRON
ces	ce	DET
joues	joue	NOUN
,	,	PUNCTclause
piques	pique	NOUN
y	y	PRON
leurs	leur	DET
petites	petit	ADJ
taches	tache	NOUN
brunes	brun	ADJ
,	,	PUNCTclause
beurre	beurre	NOUN
moi	moi	PRON
cela	cela	PRON
?	?	PUNCTsent
Veux	vouloir	VERB
tu	tu	PRON
avoir	avoir	VERB
plus	plus	ADV
de	de	ADP
esprit	esprit	NOUN
que	que	SCONJ
la	le	DET
Nature	nature	NOUN
?	?	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Tiens	tien	NOUN
,	,	PUNCTclause
dit	dire	VERB
Fougères	Fougères	PROPN
,	,	PUNCTclause
prends	prendre	VERB
ma	mon	DET
place	place	NOUN
pendant que	pendant que	SCONJ
je	je	PRON
vais	aller	VERB
écrire	écrire	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Vervelle	vervelle	ADJ
roula	rouler	VERB
jusque	jusque	ADP
à	à	ADP
la	le	DET
table	table	NOUN
et	et	CCONJ
se	se	PRON
approcha	approcher	VERB
de	de	ADP
l'	le	DET
oreille	oreille	NOUN
de	de	ADP
Grassou	Grassou	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Mais	mais	CCONJ
ce	ce	DET
pacant	pacant	NOUN
va	aller	VERB
tout	tout	ADV
gâter	gâter	VERB
,	,	PUNCTclause
dit	dire	VERB
le	le	DET
marchand	marchand	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
si	si	SCONJ
il	il	PRON
voulait	vouloir	VERB
faire	faire	AUX
le	le	DET
portrait	portrait	NOUN
de	de	ADP
votre	votre	DET
Virginie	Virginie	PROPN
,	,	PUNCTclause
il	il	PRON
vaudrait	valoir	VERB
mille	mille	NUM
fois	fois	NOUN
les miens	les miens	PRON
,	,	PUNCTclause
répondit	répondre	VERB
Fougères	Fougères	PROPN
indigné	indigner	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
En	en	ADP
entendant	entendre	VERB
ce	ce	DET
mot	mot	NOUN
,	,	PUNCTclause
le	le	DET
bourgeois	bourgeois	NOUN
opéra	opérer	VERB
doucement	doucement	ADV
sa	son	DET
retraite	retrait	NOUN
vers	vers	ADP
sa	son	DET
femme	femme	NOUN
stupéfaite	stupéfait	ADJ
de	de	ADP
l'	le	DET
invasion	invasion	NOUN
de	de	ADP
la	le	DET
bête	bête	NOUN
féroce	féroce	ADJ
,	,	PUNCTclause
et	et	CCONJ
assez	assez	ADV
peu	peu	ADV
rassurée	rassurer	VERB
de	de	ADP
la	le	DET
voir	voir	VERB
coopérant	coopérer	VERB
au	au	ADP_DET
portrait	portrait	NOUN
de	de	ADP
sa	son	DET
fille	fille	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Tiens	tien	NOUN
,	,	PUNCTclause
suis	être	AUX
ces	ce	DET
indications	indication	NOUN
,	,	PUNCTclause
dit	dire	VERB
Bridau	Bridau	PROPN
en	en	ADP
rendant	rendre	VERB
la	le	DET
palette	palette	NOUN
et	et	CCONJ
prenant	prendre	VERB
le	le	DET
billet	billet	NOUN
.	.	PUNCTsent
Je	je	PRON
ne	ne	ADV
te	te	PRON
remercie	remercier	VERB
pas	pas	ADV
!	!	PUNCTsent
je	je	PRON
puis	puis	CCONJ
retourner	retourner	VERB
au	au	ADP_DET
château	château	NOUN
de	de	ADP
de	de	DET
Arthez	Arthez	PROPN
à	à	ADP
qui	qui	PRON
je	je	PRON
peins	peindre	VERB
une	un	DET
salle à manger	salle à manger	NOUN
et	et	CCONJ
où	où	PRON
Léon	Léon	PROPN
de	de	ADP
Lora	Lora	PROPN
fait	faire	VERB
les	le	DET
dessus	dessus	NOUN
de	de	ADP
porte	porte	NOUN
,	,	PUNCTclause
des	un	DET
chefs-d'œuvre	chef-d'œuvre	NOUN
.	.	PUNCTsent
Viens	venir	VERB
