# columns = TERM LEMMA POS PROB
# identifier = balzac1834FC73
# creator = Balzac, Honoré de
# created = 1834
# modified = 1845
# title = Les Marana. Études philosophiques

↵↵	↵↵	PUNCTstruct
du	du	ADP_DET
monde	monde	NOUN
,	,	PUNCTclause
il	il	PRON
arrivait	arriver	VERB
,	,	PUNCTclause
grâce	grâce	NOUN
au	au	ADP_DET
caprice	caprice	NOUN
de	de	ADP
un	un	DET
seigneur	seigneur	NOUN
frappé	frapper	VERB
de	de	ADP
sa	son	DET
beauté	beauté	NOUN
extraordinaire	extraordinaire	ADJ
,	,	PUNCTclause
de	de	ADP
se trouver	se trouver	VERB
pendant	pendant	ADP
un	un	DET
certain	certain	ADJ
temps	temps	NOUN
gorgée	gorger	VERB
de	de	ADP
or	or	NOUN
,	,	PUNCTclause
de	de	ADP
bijoux	bijou	NOUN
,	,	PUNCTclause
entourée	entourer	VERB
des	un	ADP_DET
mille	mille	NUM
délices	délice	NOUN
de	de	ADP
la	le	DET
richesse	richesse	NOUN
.	.	PUNCTsent
ce	ce	PRON
était	être	AUX
les	le	DET
fleurs	fleur	NOUN
,	,	PUNCTclause
les	le	DET
carrosses	carrosse	NOUN
,	,	PUNCTclause
les	le	DET
pages	page	NOUN
,	,	PUNCTclause
les	le	DET
caméristes	camériste	NOUN
,	,	PUNCTclause
les	le	DET
palais	palais	NOUN
,	,	PUNCTclause
les	le	DET
tableaux	tableau	NOUN
,	,	PUNCTclause
l'	le	DET
insolence	insolence	NOUN
,	,	PUNCTclause
les	le	DET
voyages	voyage	NOUN
comme	comme	ADP
les	le	DET
faisait	faire	AUX
Catherine	Catherine	PROPN
II	II	NUM
;	;	PUNCTclause
enfin	enfin	ADV
la	le	DET
vie	vie	NOUN
de	de	ADP
une	un	DET
reine	reine	NOUN
absolue	absolu	ADJ
dans	dans	ADP
ses	son	DET
caprices	caprice	NOUN
et	et	CCONJ
obéie	obéir	VERB
souvent	souvent	ADV
par delà	par delà	ADP
ses	son	DET
fantaisies	fantaisie	NOUN
.	.	PUNCTsent
Puis	puis	CCONJ
,	,	PUNCTclause
sans que	sans que	SCONJ
jamais	jamais	ADV
ni	ni	CCONJ
elle	elle	PRON
,	,	PUNCTclause
ni	ni	CCONJ
personne	personne	NOUN
,	,	PUNCTclause
nul	nul	ADJ
savant	savant	NOUN
,	,	PUNCTclause
physicien	physicien	NOUN
,	,	PUNCTclause
chimiste	chimiste	NOUN
ou	ou	CCONJ
autre	autre	ADJ
,	,	PUNCTclause
ait	avoir	AUX
pu	pouvoir	VERB
découvrir	découvrir	VERB
par	par	ADP
quel	quel	DET
procédé	procédé	NOUN
se	se	PRON
évaporait	évaporer	VERB
son	son	DET
or	or	NOUN
,	,	PUNCTclause
elle	elle	PRON
retombait	retomber	VERB
sur	sur	ADP
le	le	DET
pavé	pavé	NOUN
,	,	PUNCTclause
pauvre	pauvre	NOUN
,	,	PUNCTclause
dénuée	dénuer	VERB
de	de	ADP
tout	tout	DET
,	,	PUNCTclause
ne	ne	ADV
conservant	conserver	VERB
que	que	SCONJ
sa	son	DET
toute-puissante	toute-puissante	ADJ
beauté	beauté	NOUN
,	,	PUNCTclause
vivant	vivre	VERB
d'ailleurs	d'ailleurs	ADV
sans	sans	ADP
aucun	aucun	DET
souci	souci	NOUN
du	du	ADP_DET
passé	passé	NOUN
,	,	PUNCTclause
du	du	ADP_DET
présent	présent	NOUN
ni	ni	CCONJ
de	de	ADP
l'	le	DET
avenir	avenir	NOUN
.	.	PUNCTsent
Jetée	jeter	VERB
,	,	PUNCTclause
maintenue	maintenir	VERB
en	en	ADP
sa	son	DET
misère	misère	NOUN
par	par	ADP
quelque	quelque	DET
pauvre	pauvre	NOUN
officier	officier	VERB
joueur	joueur	NOUN
de	de	ADP
qui	qui	PRON
elle	elle	PRON
adorait	adorer	VERB
la	le	DET
moustache	moustache	NOUN
,	,	PUNCTclause
elle	elle	PRON
se	se	PRON
attachait	attacher	VERB
à	à	ADP
lui	lui	PRON
comme	comme	ADP
un	un	DET
chien	chien	NOUN
à	à	ADP
son	son	DET
maître	maître	NOUN
,	,	PUNCTclause
partageant	partager	VERB
avec	avec	ADP
lui	lui	PRON
seulement	seulement	ADV
les	le	DET
maux	mal	NOUN
de	de	ADP
cette	ce	DET
vie	vie	NOUN
militaire	militaire	ADJ
que	que	SCONJ
elle	elle	PRON
consolait	consoler	VERB
;	;	PUNCTclause
du reste	du reste	ADV
,	,	PUNCTclause
faite	faire	VERB
à	à	ADP
tout	tout	PRON
,	,	PUNCTclause
dormant	dormir	VERB
aussi	aussi	ADV
gaie	gai	ADJ
sous	sous	ADP
le	le	DET
toit	toit	NOUN
de	de	ADP
un	un	DET
grenier	grenier	NOUN
que	que	PRON
sous	sous	ADP
la	le	DET
soie	soie	NOUN
des	un	ADP_DET
plus	plus	ADV
opulentes	opulent	ADJ
courtines	courtine	NOUN
.	.	PUNCTsent
Italienne	italien	ADJ
,	,	PUNCTclause
Espagnole	Espagnole	PROPN
tout	tout	PRON
ensemble	ensemble	ADV
,	,	PUNCTclause
elle	elle	PRON
observait	observer	VERB
très-exactement	très-exactement	ADV
les	le	DET
pratiques	pratique	NOUN
religieuses	religieux	ADJ
,	,	PUNCTclause
et	et	CCONJ
plus	plus	ADV
de	de	ADP
une	un	DET
fois	fois	NOUN
elle	elle	PRON
avait	avoir	AUX
dit	dire	VERB
à	à	ADP
l'	le	DET
amour	amour	NOUN
:	:	PUNCTclause
—	—	PUNCTclause
Tu	Tu	PROPN
reviendras	revenir	VERB
demain	demain	ADV
,	,	PUNCTclause
aujourd'hui	aujourd'hui	ADV
je	je	PRON
suis	suivre	VERB
à	à	ADP
Dieu	Dieu	PROPN
.	.	PUNCTsent
Mais	mais	CCONJ
cette	ce	DET
fange	fange	NOUN
pétrie	pétrir	VERB
de	de	ADP
or	or	NOUN
et	et	CCONJ
de	de	ADP
parfums	parfum	NOUN
,	,	PUNCTclause
cette	ce	DET
insouciance	insouciance	NOUN
de	de	ADP
tout	tout	PRON
,	,	PUNCTclause
ces	ce	DET
passions	passion	NOUN
furieuses	furieux	ADJ
,	,	PUNCTclause
cette	ce	DET
religieuse	religieux	NOUN
croyance	croyance	NOUN
jetée	jeter	VERB
à	à	ADP
ce	ce	DET
cœur	cœur	NOUN
comme	comme	ADP
un	un	DET
diamant	diamant	NOUN
dans	dans	ADP
la	le	DET
boue	boue	NOUN
,	,	PUNCTclause
cette	ce	DET
vie	vie	NOUN
commencée	commencer	VERB
et	et	CCONJ
finie	finir	VERB
à	à	ADP
l'	le	DET
hôpital	hôpital	NOUN
,	,	PUNCTclause
ces	ce	DET
chances	chance	NOUN
du	du	ADP_DET
joueur	joueur	NOUN
transportées	transporter	VERB
à	à	ADP
l'	le	DET
âme	âme	NOUN
,	,	PUNCTclause
à	à	ADP
l'	le	DET
existence	existence	NOUN
entière	entier	ADJ
;	;	PUNCTclause
enfin	enfin	ADV
cette	ce	DET
haute	haut	ADJ
alchimie	alchimie	NOUN
où	où	PRON
le	le	DET
vice	vice	NOUN
attisait	attiser	VERB
le	le	DET
feu	feu	NOUN
du	du	ADP_DET
creuset	creuset	NOUN
dans	dans	ADP
lequel	lequel	PRON
se	se	PRON
fondaient	fonder	VERB
les	le	DET
plus	plus	ADV
belles	beau	ADJ
fortunes	fortune	NOUN
,	,	PUNCTclause
se	se	PRON
fluidifiaient	fluidifier	VERB
et	et	CCONJ
disparaissaient	disparaître	VERB
les	le	DET
écus	écu	NOUN
des	un	ADP_DET
aïeux	aïeul	NOUN
et	et	CCONJ
l'	le	DET
honneur	honneur	NOUN
des	un	ADP_DET
grands	grand	ADJ
noms	nom	NOUN
;	;	PUNCTclause
tout	tout	ADJ
cela	cela	PRON
procédait	procéder	VERB
de	de	ADP
un	un	DET
génie	génie	NOUN
particulier	particulier	ADJ
,	,	PUNCTclause
fidèlement	fidèlement	ADV
transmis	transmettre	VERB
de	de	ADP
mère	mère	NOUN
en	en	ADP
fille	fille	NOUN
depuis	depuis	ADP
le	le	DET
Moyen-Âge	Moyen-Âge	NOUN
.	.	PUNCTsent
Cette	ce	DET
femme	femme	NOUN
avait	avoir	AUX
nom	nom	NOUN
la	le	DET
Marana	Marana	PROPN
.	.	PUNCTsent
Dans	dans	ADP
sa	son	DET
famille	famille	NOUN
,	,	PUNCTclause
purement	purement	ADV
féminine	féminin	ADJ
,	,	PUNCTclause
et	et	CCONJ
depuis	depuis	ADP
le	le	DET
13e	13e	ADJ
siècle	siècle	NOUN
,	,	PUNCTclause
l'	le	DET
idée	idée	NOUN
,	,	PUNCTclause
la	le	DET
personne	personne	NOUN
,	,	PUNCTclause
le	le	DET
nom	nom	NOUN
,	,	PUNCTclause
le	le	DET
pouvoir	pouvoir	NOUN
de	de	ADP
un	un	DET
père	père	NOUN
avaient	avoir	AUX
été	être	AUX
complètement	complètement	ADV
inconnus	inconnu	ADJ
.	.	PUNCTsent
Le	le	DET
mot	mot	NOUN
de	de	ADP
Marana	Marana	PROPN
était	être	AUX
,	,	PUNCTclause
pour	pour	ADP
elle	elle	PRON
,	,	PUNCTclause
ce	ce	PRON
que	que	PRON
la	le	DET
dignité	dignité	NOUN
de	de	ADP
Stuart	Stuart	PROPN
fut	être	AUX
pour	pour	ADP
la	le	DET
célèbre	célèbre	ADJ
race	race	NOUN
royale	royal	ADJ
écossaise	écossais	ADJ
,	,	PUNCTclause
un	un	DET
nom	nom	NOUN
de	de	ADP
honneur	honneur	NOUN
substitué	substituer	VERB
au	au	ADP_DET
nom	nom	NOUN
patronymique	patronymique	ADJ
,	,	PUNCTclause
par	par	ADP
l'	le	DET
hérédité	hérédité	NOUN
constante	constant	ADJ
de	de	ADP
la	le	DET
même	même	ADJ
charge	charge	NOUN
inféodée	inféoder	VERB
à	à	ADP
la	le	DET
famille	famille	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Jadis	jadis	ADV
,	,	PUNCTclause
en	en	ADP
France	France	PROPN
,	,	PUNCTclause
en	en	ADP
Espagne	Espagne	PROPN
et	et	CCONJ
en	en	ADP
Italie	Italie	PROPN
,	,	PUNCTclause
quand	quand	SCONJ
ces	ce	DET
trois	trois	NUM
pays	pays	NOUN
eurent	avoir	VERB
,	,	PUNCTclause
du	du	ADP_DET
14e	14e	NUM
au	au	ADP_DET
15e	15e	ADJ
siècle	siècle	NOUN
,	,	PUNCTclause
des	un	DET
intérêts	intérêt	NOUN
communs	commun	ADJ
qui	qui	PRON
les	le:PRON	PRON
unirent	unir	VERB
ou	ou	CCONJ
les	le	DET
désunirent	désunir	VERB
par	par	ADP
une	un	DET
guerre	guerre	NOUN
continuelle	continuel	ADJ
,	,	PUNCTclause
le	le	DET
mot	mot	NOUN
de	de	ADP
Marana	Marana	PROPN
servit	servir	VERB
à	à	ADP
exprimer	exprimer	VERB
,	,	PUNCTclause
dans	dans	ADP
sa	son	DET
plus	plus	ADV
large	large	ADJ
acception	acception	NOUN
,	,	PUNCTclause
une	un	DET
fille	fille	NOUN
de	de	ADP
joie	joie	NOUN
.	.	PUNCTsent
À	à	ADP
cette	ce	DET
époque	époque	NOUN
,	,	PUNCTclause
ces	ce	DET
sortes	sorte	NOUN
de	de	ADP
femmes	femme	NOUN
avaient	avoir	VERB
dans	dans	ADP
le	le	DET
monde	monde	NOUN
un	un	DET
certain	certain	ADJ
rang	rang	NOUN
duquel	duquel	ADP_PRON
rien	rien	PRON
aujourd'hui	aujourd'hui	ADV
ne	ne	ADV
peut	pouvoir	VERB
donner	donner	VERB
l'	le	DET
idée	idée	NOUN
.	.	PUNCTsent
Ninon	Ninon	PROPN
de	de	ADP
Lenclos	Lenclos	PROPN
et	et	CCONJ
Marion	Marion	PROPN
Delorme	Delorme	PROPN
ont	avoir	AUX
seules	seul	ADJ
,	,	PUNCTclause
en	en	ADP
France	France	PROPN
,	,	PUNCTclause
joué	jouer	VERB
le	le	DET
rôle	rôle	NOUN
des	un	ADP_DET
Impéria	Impéria	PROPN
,	,	PUNCTclause
des	un	DET
Catalina	Catalina	PROPN
,	,	PUNCTclause
des	un	DET
Marana	Marana	PROPN
,	,	PUNCTclause
qui	qui	PRON
,	,	PUNCTclause
dans	dans	ADP
les	le	DET
siècles	siècle	NOUN
précédents	précédent	ADJ
,	,	PUNCTclause
réunissaient	réunir	VERB
chez	chez	ADP
elles	elles	PRON
la	le	DET
soutane	soutane	NOUN
,	,	PUNCTclause
la	le	DET
robe	robe	NOUN
et	et	CCONJ
l'	le	DET
épée	épée	NOUN
.	.	PUNCTsent
Une	un	DET
Impéria	Impéria	PROPN
bâtit	bâtir	VERB
à	à	ADP
Rome	Rome	PROPN
je	je	PRON
ne	ne	ADV
sais	savoir	VERB
quelle	quel	DET
église	église	NOUN
,	,	PUNCTclause
dans	dans	ADP
un	un	DET
accès	accès	NOUN
de	de	ADP
repentir	repentir	VERB
,	,	PUNCTclause
comme	comme	ADP
Rhodope	Rhodope	PROPN
construisit	construire	VERB
jadis	jadis	ADV
une	un	DET
pyramide	pyramide	NOUN
en	en	ADP
Égypte	Égypte	PROPN
.	.	PUNCTsent
Ce	ce	DET
nom	nom	NOUN
,	,	PUNCTclause
infligé	infliger	VERB
d'abord	d'abord	ADV
comme	comme	ADP
une	un	DET
flétrissure	flétrissure	NOUN
à	à	ADP
la	le	DET
famille	famille	NOUN
bizarre	bizarre	ADJ
dont	dont	PRON
il	il	PRON
est	être	AUX
ici	ici	ADV
question	question	NOUN
,	,	PUNCTclause
avait	avoir	AUX
fini	finir	VERB
par	par	ADP
devenir	devenir	VERB
les siens	les siens	PRON
et	et	CCONJ
ennoblir	ennoblir	VERB
le	le	DET
vice	vice	NOUN
en	en	ADP
elle	elle	PRON
par	par	ADP
l'	le	DET
incontestable	incontestable	ADJ
antiquité	antiquité	NOUN
du	du	ADP_DET
vice	vice	NOUN
.	.	PUNCTsent
Or	or	NOUN
,	,	PUNCTclause
un	un	DET
jour	jour	NOUN
,	,	PUNCTclause
la	le	DET
Marana	Marana	PROPN
du	du	ADP_DET
19e	19e	NUM
siècle	siècle	NOUN
,	,	PUNCTclause
un	un	DET
jour	jour	NOUN
de	de	ADP
opulence	opulence	NOUN
ou	ou	CCONJ
de	de	ADP
misère	misère	NOUN
,	,	PUNCTclause
on	on	PRON
ne	ne	ADV
sait	savoir	VERB
,	,	PUNCTclause
ce	ce	DET
problème	problème	NOUN
fut	être	AUX
un	un	DET
secret	secret	NOUN
entre	entre	ADP
elle	elle	PRON
et	et	CCONJ
Dieu	Dieu	PROPN
,	,	PUNCTclause
mais	mais	CCONJ
certes	certes	ADV
,	,	PUNCTclause
ce	ce	PRON
fut	être	AUX
dans	dans	ADP
une	un	DET
heure	heure	NOUN
de	de	ADP
religion	religion	NOUN
et	et	CCONJ
de	de	ADP
mélancolie	mélancolie	NOUN
,	,	PUNCTclause
cette	ce	DET
femme	femme	NOUN
se	se	PRON
trouva	trouver	VERB
les	le	DET
pieds	pied	NOUN
dans	dans	ADP
un	un	DET
bourbier	bourbier	NOUN
et	et	CCONJ
la	le	DET
tête	tête	NOUN
dans	dans	ADP
les	le	DET
cieux	cieux	NOUN
.	.	PUNCTsent
Elle	elle	PRON
maudit	maudire	VERB
alors	alors	ADV
le	le	DET
sang	sang	NOUN
de	de	ADP
ses	son	DET
veines	veine	NOUN
,	,	PUNCTclause
elle	elle	PRON
se	se	PRON
maudit	maudire	VERB
elle-même	elle-même	PRON
,	,	PUNCTclause
elle	elle	PRON
trembla	trembler	VERB
de	de	ADP
avoir	avoir	VERB
une	un	DET
fille	fille	NOUN
,	,	PUNCTclause
et	et	CCONJ
jura	jurer	VERB
,	,	PUNCTclause
comme	comme	ADP
jurent	jurer	VERB
ces	ce	DET
sortes	sorte	NOUN
de	de	ADP
femmes	femme	NOUN
,	,	PUNCTclause
avec	avec	ADP
la	le	DET
probité	probité	NOUN
,	,	PUNCTclause
avec	avec	ADP
la	le	DET
volonté	volonté	NOUN
du	du	ADP_DET
bagne	bagne	NOUN
,	,	PUNCTclause
la	le	DET
plus	plus	ADV
forte	fort	ADJ
volonté	volonté	NOUN
,	,	PUNCTclause
la	le	DET
plus	plus	ADV
exacte	exact	ADJ
probité	probité	NOUN
que	que	SCONJ
il	il	PRON
y	y	PRON
ait	avoir	VERB
sous	sous	ADP
le	le	DET
ciel	ciel	NOUN
;	;	PUNCTclause
elle	elle	PRON
jura	jurer	VERB
donc	donc	ADV
devant	devant	ADP
un	un	DET
autel	autel	NOUN
,	,	PUNCTclause
en	en	ADP
croyant	croire	VERB
à	à	ADP
l'	le	DET
autel	autel	NOUN
,	,	PUNCTclause
de	de	ADP
faire	faire	VERB
de	de	ADP
sa	son	DET
fille	fille	NOUN
une	un	DET
créature	créature	NOUN
vertueuse	vertueux	ADJ
,	,	PUNCTclause
une	un	DET
sainte	saint	NOUN
,	,	PUNCTclause
afin de	afin de	ADP
donner	donner	VERB
,	,	PUNCTclause
à	à	ADP
cette	ce	DET
longue	long	ADJ
suite	suite	NOUN
de	de	ADP
crimes	crime	NOUN
amoureux	amoureux	ADJ
et	et	CCONJ
de	de	ADP
femmes	femme	NOUN
perdues	perdre	VERB
,	,	PUNCTclause
un	un	DET
ange	ange	NOUN
,	,	PUNCTclause
pour	pour	ADP
elles	elles	PRON
toutes	toutes	PRON
,	,	PUNCTclause
dans	dans	ADP
le	le	DET
ciel	ciel	NOUN
.	.	PUNCTsent
Le	le	DET
vœu	vœu	NOUN
fait	faire	VERB
,	,	PUNCTclause
le	le	DET
sang	sang	NOUN
des	un	ADP_DET
Marana	Marana	PROPN
parla	parler	VERB
,	,	PUNCTclause
la	le	DET
courtisane	courtisan	NOUN
se	se	PRON
rejeta	rejeter	VERB
dans	dans	ADP
sa	son	DET
vie	vie	NOUN
aventureuse	aventureux	ADJ
,	,	PUNCTclause
une	un	DET
pensée	pensée	NOUN
de plus	de plus	ADV
au	au	ADP_DET
cœur	cœur	NOUN
.	.	PUNCTsent
Enfin	enfin	ADV
,	,	PUNCTclause
elle	elle	PRON
vint	venir	VERB
à	à	ADP
aimer	aimer	VERB
du	du	ADP_DET
violent	violent	ADJ
amour	amour	NOUN
des	un	ADP_DET
prostituées	prostitué	NOUN
,	,	PUNCTclause
comme	comme	ADP
Henriette	Henriette	PROPN
Wilson	Wilson	PROPN
aima	aimer	VERB
lord	lord	NOUN
Ponsomby	Ponsomby	PROPN
,	,	PUNCTclause
comme	comme	ADP
mademoiselle	mademoiselle	NOUN
Dupuis	Dupuis	PROPN
aima	aimer	VERB
Bolingbroke	Bolingbroke	PROPN
,	,	PUNCTclause
comme	comme	ADP
la	le	DET
marquise	marquis	NOUN
de	de	ADP
Pescaire	Pescaire	PROPN
aima	aimer	VERB
son	son	DET
mari	mari	NOUN
;	;	PUNCTclause
mais	mais	CCONJ
non	non	ADV
,	,	PUNCTclause
elle	elle	PRON
ne	ne	ADV
aima	aimer	VERB
pas	pas	ADV
,	,	PUNCTclause
elle	elle	PRON
adora	adorer	VERB
l'un	l'un	PRON
de	de	ADP
ces	ce	DET
hommes	homme	NOUN
à	à	ADP
blonds	blond	NOUN
cheveux	cheveu	NOUN
,	,	PUNCTclause
un	un	DET
homme	homme	NOUN
à	à	ADP
moitié	moitié	NOUN
femme	femme	NOUN
,	,	PUNCTclause
à	à	ADP
laquelle	laquelle	PRON
elle	elle	PRON
prêta	prêter	VERB
les	le	DET
vertus	vertu	NOUN
que	que	SCONJ
elle	elle	PRON
ne	ne	ADV
avait	avoir	AUX
pas	pas	ADV
,	,	PUNCTclause
voulant	vouloir	VERB
garder	garder	VERB
pour	pour	ADP
elle	elle	PRON
tout	tout	PRON
ce	ce	PRON
qui	qui	PRON
était	être	AUX
vice	vice	NOUN
.	.	PUNCTsent
Puis	puis	CCONJ
,	,	PUNCTclause
de	de	ADP
cet	ce	DET
homme	homme	NOUN
faible	faible	ADJ
,	,	PUNCTclause
de	de	ADP
ce	ce	DET
mariage	mariage	NOUN
insensé	insensé	ADJ
,	,	PUNCTclause
de	de	ADP
ce	ce	DET
mariage	mariage	NOUN
qui	qui	PRON
ne	ne	ADV
est	être	AUX
jamais	jamais	ADV
béni	bénir	VERB
par	par	ADP
Dieu	Dieu	PROPN
ni	ni	CCONJ
par	par	ADP
les	le	DET
hommes	homme	NOUN
,	,	PUNCTclause
que	que	SCONJ
le	le	DET
bonheur	bonheur	NOUN
devrait	devoir	VERB
justifier	justifier	VERB
,	,	PUNCTclause
mais	mais	CCONJ
qui	qui	PRON
ne	ne	ADV
est	être	AUX
jamais	jamais	ADV
absous	absous	ADJ
par	par	ADP
le	le	DET
bonheur	bonheur	NOUN
et	et	CCONJ
duquel	duquel	ADP_PRON
rougissent	rougir	VERB
un	un	DET
jour	jour	NOUN
même	même	ADV
les	le	DET
gens	gens	NOUN
sans	sans	ADP
front	front	NOUN
,	,	PUNCTclause
elle	elle	PRON
eut	avoir	VERB
une	un	DET
fille	fille	NOUN
,	,	PUNCTclause
une	un	DET
fille	fille	NOUN
à	à	ADP
sauver	sauver	VERB
,	,	PUNCTclause
une	un	DET
fille	fille	NOUN
pour	pour	ADP
laquelle	laquelle	PRON
elle	elle	PRON
désira	désirer	VERB
une	un	DET
belle	beau	ADJ
vie	vie	NOUN
,	,	PUNCTclause
et	et	CCONJ
surtout	surtout	ADV
les	le	DET
pudeurs	pudeur	NOUN
qui	qui	PRON
lui	lui	PRON
manquaient	manquer	VERB
.	.	PUNCTsent
Alors	alors	ADV
,	,	PUNCTclause
que	que	SCONJ
elle	elle	PRON
vécût	vivre	VERB
heureuse	heureux	ADJ
ou	ou	CCONJ
misérable	misérable	ADJ
,	,	PUNCTclause
opulente	opulent	ADJ
ou	ou	CCONJ
pauvre	pauvre	ADJ
,	,	PUNCTclause
elle	elle	PRON
eut	avoir	VERB
au	au	ADP_DET
cœur	cœur	NOUN
un	un	DET
sentiment	sentiment	NOUN
pur	pur	ADJ
,	,	PUNCTclause
le	le	DET
plus	plus	ADV
beau	beau	ADJ
de	de	ADP
tous	tout	ADJ
les	le	DET
sentiments	sentiment	NOUN
humains	humain	ADJ
,	,	PUNCTclause
parce que	parce que	SCONJ
il	il	PRON
est	être	AUX
le	le	DET
plus	plus	ADV
désintéressé	désintéresser	VERB
.	.	PUNCTsent
l'	le	DET
amour	amour	NOUN
a	avoir	AUX
encore	encore	ADV
son	son	DET
égoïsme	égoïsme	NOUN
à	à	ADP
lui	lui	PRON
,	,	PUNCTclause
l'	le	DET
amour	amour	NOUN
maternel	maternel	ADJ
ne	ne	ADV
en	en	PRON
a	avoir	AUX
plus	plus	ADV
.	.	PUNCTsent
La	le	DET
Marana	Marana	PROPN
fut	être	AUX
mère	mère	NOUN
comme	comme	ADP
aucune	aucun	DET
mère	mère	NOUN
ne	ne	ADV
était	être	AUX
mère	mère	NOUN
;	;	PUNCTclause
car	car	CCONJ
,	,	PUNCTclause
dans	dans	ADP
son	son	DET
naufrage	naufrage	NOUN
éternel	éternel	ADJ
,	,	PUNCTclause
la	le	DET
maternité	maternité	NOUN
pouvait	pouvoir	VERB
être	être	AUX
une	un	DET
planche	planche	NOUN
de	de	ADP
salut	salut	NOUN
.	.	PUNCTsent
Accomplir	accomplir	VERB
saintement	saintement	ADV
une	un	DET
partie	partie	NOUN
de	de	ADP
sa	son	DET
tâche	tâche	NOUN
terrestre	terrestre	ADJ
en	en	ADP
envoyant	envoyer	VERB
un	un	DET
ange	ange	NOUN
de plus	de plus	ADV
dans	dans	ADP
le	le	DET
paradis	paradis	NOUN
,	,	PUNCTclause
ne	ne	ADV
était	être	AUX
ce	ce	PRON
pas	pas	ADV
mieux	mieux	ADV
que	que	SCONJ
un	un	DET
tardif	tardif	ADJ
repentir	repentir	VERB
?	?	PUNCTsent
ne	ne	ADV
était	être	AUX
ce	ce	PRON
pas	pas	ADV
la	le	DET
seule	seul	ADJ
prière	prière	NOUN
pure	pur	ADJ
que	que	SCONJ
il	il	PRON
lui	lui	PRON
fût	être	AUX
permis	permettre	VERB
de	de	ADP
élever	élever	VERB
jusque	jusque	ADP
à	à	ADP
Dieu	Dieu	PROPN
?	?	PUNCTsent
Aussi	aussi	ADV
,	,	PUNCTclause
quand	quand	SCONJ
cette	ce	DET
fille	fille	NOUN
,	,	PUNCTclause
quand	quand	SCONJ
sa	son	DET
Maria-Juana-Pepita	Maria-Juana-Pepita	PROPN
(	(	PUNCTclause
elle	elle	PRON
aurait	avoir	AUX
voulu	vouloir	VERB
lui	lui	PRON
donner	donner	VERB
pour	pour	ADP
patronnes	patron	NOUN
toutes	tout	ADJ
les	le	DET
saintes	saint	NOUN
de	de	ADP
la	le	DET
Légende	Légende	PROPN
)	)	PUNCTclause
;	;	PUNCTclause
donc	donc	ADV
,	,	PUNCTclause
lorsque	lorsque	SCONJ
cette	ce	DET
petite	petit	ADJ
créature	créature	NOUN
lui	lui	PRON
fut	être	AUX
accordée	accorder	VERB
,	,	PUNCTclause
elle	elle	PRON
eut	avoir	VERB
une	un	DET
si	si	SCONJ
haute	haut	ADJ
idée	idée	NOUN
de	de	ADP
la	le	DET
majesté	majesté	NOUN
de	de	ADP
une	un	DET
mère	mère	NOUN
,	,	PUNCTclause
que	que	SCONJ
elle	elle	PRON
supplia	supplier	VERB
le	le	DET
Vice	vice	NOUN
de	de	ADP
lui	lui	PRON
octroyer	octroyer	VERB
une	un	DET
trêve	trêve	NOUN
.	.	PUNCTsent
Elle	elle	PRON
se	se	PRON
fit	faire	AUX
vertueuse	vertueux	ADJ
,	,	PUNCTclause
et	et	CCONJ
vécut	vivre	VERB
solitaire	solitaire	ADJ
.	.	PUNCTsent
Plus	plus	ADV
de	de	ADP
fêtes	fête	NOUN
,	,	PUNCTclause
plus	plus	ADV
de	de	ADP
nuits	nuit	NOUN
,	,	PUNCTclause
plus	plus	ADV
de	de	ADP
amours	amour	NOUN
.	.	PUNCTsent
Toutes	tout	ADJ
ses	son	DET
fortunes	fortune	NOUN
,	,	PUNCTclause
toutes	tout	ADJ
ses	son	DET
joies	joie	NOUN
étaient	être	AUX
dans	dans	ADP
le	le	DET
frêle	frêle	ADJ
berceau	berceau	NOUN
de	de	ADP
sa	son	DET
fille	fille	NOUN
.	.	PUNCTsent
Les	le	DET
accents	accent	NOUN
de	de	ADP
cette	ce	DET
voix	voix	NOUN
enfantine	enfantin	ADJ
lui	lui	PRON
bâtissaient	bâtir	VERB
une	un	DET
oasis	oasis	NOUN
dans	dans	ADP
les	le	DET
sables	sable	NOUN
ardents	ardent	ADJ
de	de	ADP
sa	son	DET
vie	vie	NOUN
.	.	PUNCTsent
Ce	ce	DET
sentiment	sentiment	NOUN
ne	ne	ADV
eut	avoir	VERB
rien	rien	PRON
qui	qui	PRON
pût	pouvoir	VERB
se	se	PRON
mesurer	mesurer	VERB
à	à	ADP
aucun	aucun	DET
autre	autre	ADJ
.	.	PUNCTsent
Ne	ne	ADV
comprenait	comprendre	VERB
il	il	PRON
pas	pas	ADV
tous	tout	ADJ
les	le	DET
sentiments	sentiment	NOUN
humains	humain	ADJ
et	et	CCONJ
toutes	tout	ADJ
les	le	DET
espérances	espérance	NOUN
célestes	céleste	ADJ
?	?	PUNCTsent
La	le	DET
Marana	Marana	PROPN
ne	ne	ADV
voulut	vouloir	VERB
entacher	entacher	VERB
sa	son	DET
fille	fille	NOUN
de	de	ADP
aucune	aucun	DET
souillure	souillure	NOUN
autre	autre	ADJ
que	que	SCONJ
celle	celle	PRON
du	du	ADP_DET
péché	péché	NOUN
originel	originel	ADJ
de	de	ADP
sa	son	DET
naissance	naissance	NOUN
,	,	PUNCTclause
que	que	SCONJ
elle	elle	PRON
essaya	essayer	VERB
de	de	ADP
baptiser	baptiser	VERB
dans	dans	ADP
toutes	tout	ADJ
les	le	DET
