# columns = TERM LEMMA POS
# identifier = balzac1837FC25
# creator = Balzac, Honoré de
# created = 1837
# modified = 1844
# title = La Messe de l’athée. Études de mœurs. Scènes de la vie privée

↵↵	↵↵	PUNCTstruct
et	et	CCONJ
restant	rester	VERB
accroupi	accroupir	VERB
près de	près de	ADP
lui	lui	PRON
de	de	ADP
un	un	DET
air	air	NOUN
qui	qui	PRON
lui	lui	PRON
faisait	faire	AUX
croire	croire	VERB
que	que	SCONJ
il	il	PRON
priait	prier	VERB
avec	avec	ADP
lui	lui	PRON
.	.	PUNCTsent
Cet	ce	DET
homme	homme	NOUN
reporta	reporter	VERB
sur	sur	ADP
moi	moi	PRON
toutes	tout	ADJ
ses	son	DET
affections	affection	NOUN
:	:	PUNCTclause
il	il	PRON
me	me	PRON
accepta	accepter	VERB
comme	comme	ADP
un	un	DET
être	être	AUX
seul	seul	ADJ
et	et	CCONJ
souffrant	souffrir	VERB
;	;	PUNCTclause
il	il	PRON
devint	devenir	VERB
pour	pour	ADP
moi	moi	PRON
la	le	DET
mère	mère	NOUN
la	le	DET
plus	plus	ADV
attentive	attentif	ADJ
,	,	PUNCTclause
le	le	DET
bienfaiteur	bienfaiteur	NOUN
le	le	DET
plus	plus	ADV
délicat	délicat	ADJ
,	,	PUNCTclause
enfin	enfin	ADV
l'	le	DET
idéal	idéal	NOUN
de	de	ADP
cette	ce	DET
vertu	vertu	NOUN
qui	qui	PRON
se	se	PRON
complaît	complaire	VERB
dans	dans	ADP
son	son	DET
œuvre	œuvre	NOUN
.	.	PUNCTsent
Quand	quand	SCONJ
je	je	PRON
le	le:PRON	PRON
rencontrais	rencontrer	VERB
dans	dans	ADP
la	le	DET
rue	rue	NOUN
,	,	PUNCTclause
il	il	PRON
me	me	PRON
jetait	jeter	VERB
un	un	DET
regard	regard	NOUN
de	de	ADP
intelligence	intelligence	NOUN
plein	plein	ADJ
de	de	ADP
une	un	DET
inconcevable	inconcevable	ADJ
noblesse	noblesse	NOUN
:	:	PUNCTclause
il	il	PRON
affectait	affecter	VERB
alors	alors	ADV
de	de	ADP
marcher	marcher	VERB
comme	comme	SCONJ
si	si	SCONJ
il	il	PRON
ne	ne	ADV
portait	porter	VERB
rien	rien	PRON
,	,	PUNCTclause
il	il	PRON
paraissait	paraître	VERB
heureux	heureux	ADJ
de	de	ADP
me	me	PRON
voir	voir	VERB
en	en	ADP
bonne	bon	ADJ
santé	santé	NOUN
,	,	PUNCTclause
bien	bien	ADV
vêtu	vêtir	VERB
.	.	PUNCTsent
Ce	ce	PRON
fut	être	AUX
enfin	enfin	ADV
le	le	DET
dévouement	dévouement	NOUN
du	du	ADP_DET
peuple	peuple	NOUN
,	,	PUNCTclause
l'	le	DET
amour	amour	NOUN
de	de	ADP
la	le	DET
grisette	grisette	NOUN
reporté	reporter	VERB
dans	dans	ADP
une	un	DET
sphère	sphère	NOUN
élevée	élevé	ADJ
.	.	PUNCTsent
Bourgeat	Bourgeat	PROPN
faisait	faire	VERB
mes	mon	DET
commissions	commission	NOUN
,	,	PUNCTclause
il	il	PRON
me	me	PRON
éveillait	éveiller	VERB
la	le	DET
nuit	nuit	NOUN
aux	au	ADP_DET
heures	heure	NOUN
dites	dire	VERB
,	,	PUNCTclause
il	il	PRON
nettoyait	nettoyer	VERB
ma	mon	DET
lampe	lampe	NOUN
,	,	PUNCTclause
frottait	frotter	VERB
notre	notre	DET
palier	palier	NOUN
;	;	PUNCTclause
aussi	aussi	ADV
bon	bon	ADJ
domestique	domestique	NOUN
que	que	SCONJ
bon	bon	ADJ
père	père	NOUN
,	,	PUNCTclause
et	et	CCONJ
propre	propre	ADJ
comme	comme	ADP
une	un	DET
fille	fille	NOUN
anglaise	anglais	ADJ
.	.	PUNCTsent
Il	il	PRON
faisait	faire	VERB
le	le	DET
ménage	ménage	NOUN
.	.	PUNCTsent
Comme	comme	ADP
Philopémen	Philopémen	PROPN
,	,	PUNCTclause
il	il	PRON
sciait	scier	VERB
notre	notre	DET
bois	bois	NOUN
,	,	PUNCTclause
et	et	CCONJ
communiquait	communiquer	VERB
à	à	ADP
toutes	tout	ADJ
ses	son	DET
actions	action	NOUN
la	le	DET
simplicité	simplicité	NOUN
du	du	ADP_DET
faire	faire	AUX
,	,	PUNCTclause
en	en	ADP
y	y	PRON
gardant	garder	VERB
sa	son	DET
dignité	dignité	NOUN
,	,	PUNCTclause
car	car	CCONJ
il	il	PRON
semblait	sembler	VERB
comprendre	comprendre	VERB
que	que	SCONJ
le	le	DET
but	but	NOUN
ennoblissait	ennoblir	ADP
tout	tout	PRON
.	.	PUNCTsent
Quand	quand	SCONJ
je	je	PRON
quittai	quitter	VERB
ce	ce	DET
brave	brave	ADJ
homme	homme	NOUN
pour	pour	ADP
entrer	entrer	VERB
à	à	ADP
l'	le	DET
Hôtel-Dieu	Hôtel-Dieu	PROPN
comme	comme	ADP
interne	interne	NOUN
,	,	PUNCTclause
il	il	PRON
éprouva	éprouver	VERB
je	je	PRON
ne	ne	ADV
sais	savoir	VERB
quelle	quel	DET
douleur	douleur	NOUN
morne	morne	ADJ
en	en	ADP
songeant	songer	VERB
que	que	SCONJ
il	il	PRON
ne	ne	ADV
pourrait	pouvoir	VERB
plus	plus	ADV
vivre	vivre	VERB
avec	avec	ADP
moi	moi	PRON
;	;	PUNCTclause
mais	mais	CCONJ
il	il	PRON
se	se	PRON
consola	consoler	VERB
par	par	ADP
la	le	DET
perspective	perspective	NOUN
de	de	ADP
amasser	amasser	VERB
l'	le	DET
argent	argent	NOUN
nécessaire	nécessaire	ADJ
aux	au	ADP_DET
dépenses	dépense	NOUN
de	de	ADP
ma	mon	DET
thèse	thèse	NOUN
,	,	PUNCTclause
et	et	CCONJ
il	il	PRON
me	me	PRON
fit	faire	VERB
promettre	promettre	VERB
de	de	ADP
le	le	DET
venir	venir	VERB
voir	voir	VERB
les	le	DET
jours	jour	NOUN
de	de	ADP
sortie	sortie	NOUN
.	.	PUNCTsent
Bourgeat	Bourgeat	PROPN
était	être	AUX
fier	fier	ADJ
de	de	ADP
moi	moi	PRON
,	,	PUNCTclause
il	il	PRON
me	me	PRON
aimait	aimer	VERB
pour	pour	ADP
moi	moi	PRON
et	et	CCONJ
pour	pour	ADP
lui	lui	PRON
.	.	PUNCTsent
Si	si	SCONJ
vous	vous	PRON
recherchiez	rechercher	VERB
ma	mon	DET
thèse	thèse	NOUN
,	,	PUNCTclause
vous	vous	PRON
verriez	voir	VERB
que	que	SCONJ
elle	elle	PRON
lui	lui	PRON
a	avoir	AUX
été	être	AUX
dédiée	dédier	VERB
.	.	PUNCTsent
Dans	dans	ADP
la	le	DET
dernière	dernier	ADJ
année	année	NOUN
de	de	ADP
mon	mon	DET
internat	internat	NOUN
,	,	PUNCTclause
je	je	PRON
avais	avoir	AUX
gagné	gagner	VERB
assez	assez	ADV
de	de	ADP
argent	argent	NOUN
pour	pour	ADP
rendre	rendre	VERB
tout	tout	ADJ
ce	ce	DET
que	que	PRON
je	je	PRON
devais	devoir	VERB
à	à	ADP
ce	ce	DET
digne	digne	ADJ
Auvergnat	Auvergnat	PROPN
en	en	ADP
lui	lui	PRON
achetant	acheter	VERB
un	un	DET
cheval	cheval	NOUN
et	et	CCONJ
un	un	DET
tonneau	tonneau	NOUN
,	,	PUNCTclause
il	il	PRON
fut	être	AUX
outré	outrer	VERB
de	de	ADP
colère	colère	NOUN
de	de	ADP
savoir	savoir	VERB
que	que	SCONJ
je	je	PRON
me	me	PRON
privais	priver	VERB
de	de	ADP
mon	mon	DET
argent	argent	NOUN
,	,	PUNCTclause
et	et	CCONJ
néanmoins	néanmoins	ADV
il	il	PRON
était	être	AUX
enchanté	enchanter	VERB
de	de	ADP
voir	voir	VERB
ses	son	DET
souhaits	souhait	NOUN
réalisés	réaliser	VERB
;	;	PUNCTclause
il	il	PRON
riait	rire	VERB
et	et	CCONJ
me	me	PRON
grondait	gronder	VERB
,	,	PUNCTclause
il	il	PRON
regardait	regarder	VERB
son	son	DET
tonneau	tonneau	NOUN
,	,	PUNCTclause
son	son	DET
cheval	cheval	NOUN
,	,	PUNCTclause
et	et	CCONJ
se	se	PRON
essuyait	essuyer	VERB
une	un	DET
larme	larme	NOUN
en	en	ADP
me	me	PRON
disant	dire	VERB
:	:	PUNCTclause
—	—	PUNCTclause
ce	ce	PRON
est	être	AUX
mal	mal	ADV
!	!	PUNCTsent
ha	ha	INTJ
!	!	PUNCTsent
le	le	DET
beau	beau	ADJ
tonneau	tonneau	NOUN
!	!	PUNCTsent
Vous	vous	PRON
avez	avoir	AUX
eu	avoir	VERB
tort	tort	NOUN
,	,	PUNCTclause
le	le	DET
cheval	cheval	NOUN
est	être	AUX
fort	fort	ADV
comme	comme	ADP
un	un	DET
Auvergnat	Auvergnat	PROPN
.	.	PUNCTsent
Je	je	PRON
ne	ne	ADV
ai	avoir	AUX
rien	rien	PRON
vu	voir	VERB
de plus	de plus	ADV
touchant	toucher	VERB
que	que	SCONJ
cette	ce	DET
scène	scène	NOUN
.	.	PUNCTsent
Bourgeat	Bourgeat	PROPN
voulut	vouloir	VERB
absolument	absolument	ADV
me	me	PRON
acheter	acheter	VERB
cette	ce	DET
trousse	trousse	NOUN
garnie	garnir	VERB
en	en	ADP
argent	argent	NOUN
que	que	SCONJ
vous	vous	PRON
avez	avoir	VERB
vue	vue	NOUN
dans	dans	ADP
mon	mon	DET
cabinet	cabinet	NOUN
,	,	PUNCTclause
et	et	CCONJ
qui	qui	PRON
en	en	PRON
est	être	VERB
pour	pour	ADP
moi	moi	PRON
la	le	DET
chose	chose	NOUN
la	le	DET
plus	plus	ADV
précieuse	précieux	ADJ
.	.	PUNCTsent
Quoique	quoique	SCONJ
enivré	enivrer	VERB
par	par	ADP
mes	mon	DET
premiers	premier	ADJ
succès	succès	NOUN
il	il	PRON
ne	ne	ADV
lui	lui	PRON
est	être	AUX
jamais	jamais	ADV
échappé	échapper	VERB
la	le	DET
moindre	moindre	ADJ
parole	parole	NOUN
,	,	PUNCTclause
le	le	DET
moindre	moindre	ADJ
geste	geste	NOUN
qui	qui	PRON
voulussent	vouloir	VERB
dire	dire	VERB
:	:	PUNCTclause
ce	ce	PRON
est	être	VERB
à	à	ADP
moi	moi	PRON
que	que	PRON
est	être	AUX
dû	devoir	VERB
cet	ce	DET
homme	homme	NOUN
!	!	PUNCTsent
Et	et	CCONJ
cependant	cependant	ADV
sans	sans	ADP
lui	lui	PRON
la	le	DET
misère	misère	NOUN
me	me	PRON
aurait	avoir	AUX
tué	tuer	VERB
.	.	PUNCTsent
Le	le	DET
pauvre	pauvre	NOUN
homme	homme	NOUN
se	se	PRON
était	être	AUX
exterminé	exterminer	VERB
pour	pour	ADP
moi	moi	PRON
:	:	PUNCTclause
il	il	PRON
ne	ne	ADV
avait	avoir	AUX
mangé	manger	VERB
que	que	SCONJ
du	du	DET
pain	pain	NOUN
frotté	frotter	VERB
de	de	ADP
ail	ail	NOUN
,	,	PUNCTclause
afin que	afin que	SCONJ
je	je	PRON
eusse	avoir	VERB
du	du	DET
café	café	NOUN
pour	pour	ADP
suffire	suffire	VERB
à	à	ADP
mes	mon	DET
veilles	veille	NOUN
.	.	PUNCTsent
Il	il	PRON
tomba	tomber	VERB
malade	malade	ADJ
.	.	PUNCTsent
je	je	PRON
ai	avoir	AUX
passé	passer	VERB
,	,	PUNCTclause
comme	comme	ADP
vous	vous	PRON
l'	le	DET
imaginez	imaginer	VERB
,	,	PUNCTclause
les	le	DET
nuits	nuit	NOUN
à	à	ADP
son	son	DET
chevet	chevet	NOUN
,	,	PUNCTclause
je	je	PRON
l'	le:PRON	PRON
ai	avoir	AUX
tiré	tirer	VERB
de	de	ADP
affaire	affaire	NOUN
la première fois	la première fois	ADV
;	;	PUNCTclause
mais	mais	CCONJ
il	il	PRON
eut	avoir	VERB
une	une	NUM
rechute	rechute	NOUN
deux	deux	NUM
ans	an	NOUN
après	après	ADV
,	,	PUNCTclause
et	et	CCONJ
malgré	malgré	ADP
les	le	DET
soins	soin	NOUN
les	le	DET
plus	plus	ADV
assidus	assidu	ADJ
,	,	PUNCTclause
malgré	malgré	ADP
les	le	DET
plus	plus	ADV
grands	grand	ADJ
efforts	effort	NOUN
de	de	ADP
la	le	DET
science	science	NOUN
,	,	PUNCTclause
il	il	PRON
dut	devoir	VERB
succomber	succomber	VERB
.	.	PUNCTsent
Jamais	jamais	ADV
roi	roi	NOUN
ne	ne	ADV
fut	être	AUX
soigné	soigner	VERB
comme	comme	ADP
il	il	PRON
le	le	DET
fut	être	AUX
.	.	PUNCTsent
Oui	oui	INTJ
,	,	PUNCTclause
Bianchon	Bianchon	PROPN
,	,	PUNCTclause
je	je	PRON
ai	avoir	AUX
tenté	tenter	VERB
,	,	PUNCTclause
pour	pour	ADP
arracher	arracher	VERB
cette	ce	DET
vie	vie	NOUN
à	à	ADP
la	le	DET
mort	mort	NOUN
,	,	PUNCTclause
des	un	DET
choses	chose	NOUN
inouïes	inouï	ADJ
.	.	PUNCTsent
Je	je	PRON
voulais	vouloir	VERB
le	le	DET
faire	faire	AUX
vivre	vivre	VERB
assez	assez	ADV
pour	pour	ADP
le	le	DET
rendre	rendre	VERB
témoin	témoin	NOUN
de	de	ADP
son	son	DET
ouvrage	ouvrage	NOUN
,	,	PUNCTclause
pour	pour	ADP
lui	lui	PRON
réaliser	réaliser	VERB
tous	tout	ADJ
ses	son	DET
vœux	vœu	NOUN
,	,	PUNCTclause
pour	pour	ADP
satisfaire	satisfaire	VERB
la	le	DET
seule	seul	ADJ
reconnaissance	reconnaissance	NOUN
qui	qui	PRON
me	me	PRON
ait	avoir	AUX
empli	emplir	VERB
le	le	DET
cœur	cœur	NOUN
,	,	PUNCTclause
pour	pour	ADP
éteindre	éteindre	VERB
un	un	DET
foyer	foyer	NOUN
qui	qui	PRON
me	me	PRON
brûle	brûler	VERB
encore	encore	ADV
aujourd'hui	aujourd'hui	ADV
!	!	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Bourgeat	Bourgeat	PROPN
,	,	PUNCTclause
reprit	reprendre	VERB
après	après	ADP
une	un	DET
pause	pause	NOUN
Desplein	Desplein	PROPN
visiblement	visiblement	ADV
ému	émouvoir	VERB
,	,	PUNCTclause
mon	mon	DET
second	second	ADJ
père	père	NOUN
est	être	AUX
mort	mourir	VERB
dans	dans	ADP
mes	mon	DET
bras	bras	NOUN
,	,	PUNCTclause
me	me	PRON
laissant	laisser	VERB
tout	tout	ADJ
ce	ce	PRON
que	que	PRON
il	il	PRON
possédait	posséder	VERB
par	par	ADP
un	un	DET
testament	testament	NOUN
que	que	SCONJ
il	il	PRON
avait	avoir	AUX
fait	faire	VERB
chez	chez	ADP
un	un	DET
écrivain	écrivain	NOUN
public	public	ADJ
,	,	PUNCTclause
et	et	CCONJ
daté	dater	VERB
de	de	ADP
l'	le	DET
année	année	NOUN
où	où	PRON
nous	nous	PRON
étions	être	AUX
venus	venir	VERB
nous	nous	PRON
loger	loger	VERB
dans	dans	ADP
la	le	DET
cour	cour	NOUN
de	de	ADP
Rohan	Rohan	PROPN
.	.	PUNCTsent
Cet	ce	DET
homme	homme	NOUN
avait	avoir	VERB
la	le	DET
foi	foi	NOUN
du	du	ADP_DET
charbonnier	charbonnier	NOUN
.	.	PUNCTsent
Il	il	PRON
aimait	aimer	VERB
la	le	DET
sainte	saint	NOUN
Vierge	Vierge	PROPN
comme	comme	ADP
il	il	PRON
eût	avoir	AUX
aimé	aimer	VERB
sa	son	DET
femme	femme	NOUN
.	.	PUNCTsent
Catholique	catholique	ADJ
ardent	ardent	NOUN
,	,	PUNCTclause
il	il	PRON
ne	ne	ADV
me	me	PRON
avait	avoir	AUX
jamais	jamais	ADV
dit	dire	VERB
un	un	DET
mot	mot	NOUN
sur	sur	ADP
mon	mon	DET
irréligion	irréligion	NOUN
.	.	PUNCTsent
Quand	quand	SCONJ
il	il	PRON
fut	être	AUX
en	en	ADP
danger	danger	NOUN
,	,	PUNCTclause
il	il	PRON
me	me	PRON
pria	prier	VERB
de	de	ADP
ne	ne	ADV
rien	rien	PRON
ménager	ménager	VERB
pour que	pour que	SCONJ
il	il	PRON
eût	avoir	VERB
les	le	DET
secours	secours	NOUN
de	de	ADP
l'	le	DET
Église	Église	NOUN
.	.	PUNCTsent
Je	je	PRON
fis	faire	VERB
dire	dire	VERB
tous	tout	ADJ
les	le	DET
jours	jour	NOUN
la	le	DET
messe	messe	NOUN
pour	pour	ADP
lui	lui	PRON
.	.	PUNCTsent
Souvent	souvent	ADV
,	,	PUNCTclause
pendant	pendant	ADP
la	le	DET
nuit	nuit	NOUN
,	,	PUNCTclause
il	il	PRON
me	me	PRON
témoignait	témoigner	VERB
des	un	DET
craintes	crainte	NOUN
sur	sur	ADP
son	son	DET
avenir	avenir	NOUN
,	,	PUNCTclause
il	il	PRON
craignait	craindre	VERB
de	de	ADP
ne	ne	ADV
pas	pas	ADV
avoir	avoir	AUX
vécu	vivre	VERB
assez	assez	ADV
saintement	saintement	ADV
.	.	PUNCTsent
Le	le	DET
pauvre	pauvre	NOUN
homme	homme	NOUN
!	!	PUNCTsent
il	il	PRON
travaillait	travailler	VERB
du	du	ADP_DET
matin	matin	NOUN
au	au	ADP_DET
soir	soir	NOUN
.	.	PUNCTsent
À	à	ADP
qui	qui	PRON
donc	donc	ADV
appartiendrait	appartenir	VERB
le	le	DET
paradis	paradis	NOUN
,	,	PUNCTclause
si	si	ADV
il y a	il y a	VERB
un	un	DET
paradis	paradis	NOUN
?	?	PUNCTsent
Il	il	PRON
a	avoir	AUX
été	être	AUX
administré	administrer	VERB
comme	comme	ADP
un	un	DET
saint	saint	NOUN
que	que	SCONJ
il	il	PRON
était	être	AUX
,	,	PUNCTclause
et	et	CCONJ
sa	son	DET
mort	mort	NOUN
fut	être	AUX
digne	digne	ADJ
de	de	ADP
sa	son	DET
vie	vie	NOUN
.	.	PUNCTsent
Son	son	DET
convoi	convoi	NOUN
ne	ne	ADV
fut	être	AUX
suivi	suivre	VERB
que	que	ADV
par	par	ADP
moi	moi	PRON
.	.	PUNCTsent
Quand	quand	SCONJ
je	je	PRON
eus	avoir	VERB
mis	mettre	VERB
en	en	ADP
terre	terre	NOUN
mon	mon	DET
unique	unique	ADJ
bienfaiteur	bienfaiteur	NOUN
,	,	PUNCTclause
je	je	PRON
cherchai	chercher	VERB
comment	comment	ADV
me	me	PRON
acquitter	acquitter	VERB
envers	envers	ADP
lui	lui	PRON
;	;	PUNCTclause
je	je	PRON
me	me	PRON
aperçus	apercevoir	VERB
que	que	SCONJ
il	il	PRON
ne	ne	ADV
avait	avoir	VERB
ni	ni	CCONJ
famille	famille	NOUN
,	,	PUNCTclause
ni	ni	CCONJ
amis	ami	NOUN
,	,	PUNCTclause
ni	ni	CCONJ
femme	femme	NOUN
,	,	PUNCTclause
ni	ni	CCONJ
enfants	enfant	NOUN
.	.	PUNCTsent
Mais	mais	CCONJ
il	il	PRON
croyait	croire	VERB
!	!	PUNCTsent
il	il	PRON
avait	avoir	AUX
une	un	DET
conviction	conviction	NOUN
religieuse	religieux	ADJ
,	,	PUNCTclause
avais	avoir	AUX
je	je	PRON
le	le	DET
droit	droit	NOUN
de	de	ADP
la	le:PRON	PRON
discuter	discuter	VERB
?	?	PUNCTsent
Il	il	PRON
me	me	PRON
avait	avoir	AUX
timidement	timidement	ADV
parlé	parler	VERB
des	un	DET
messes	messe	NOUN
dites	dire	VERB
pour	pour	ADP
le	le	DET
repos	repos	NOUN
des	un	ADP_DET
morts	mort	NOUN
,	,	PUNCTclause
il	il	PRON
ne	ne	ADV
voulait	vouloir	VERB
pas	pas	ADV
me	me	PRON
imposer	imposer	VERB
ce	ce	DET
devoir	devoir	NOUN
,	,	PUNCTclause
en	en	ADP
pensant	penser	VERB
que	que	SCONJ
ce	ce	PRON
serait	être	AUX
faire	faire	AUX
payer	payer	VERB
ses	son	DET
services	service	NOUN
.	.	PUNCTsent
Aussitôt	aussitôt	ADV
que	que	PRON
je	je	PRON
ai	avoir	AUX
pu	pouvoir	VERB
établir	établir	VERB
une	un	DET
fondation	fondation	NOUN
,	,	PUNCTclause
je	je	PRON
ai	avoir	AUX
donné	donner	VERB
à	à	ADP
Saint-Sulpice	Saint-Sulpice	PROPN
la	le	DET
somme	somme	NOUN
nécessaire	nécessaire	ADJ
pour	pour	ADP
y	y	PRON
faire	faire	VERB
dire	dire	VERB
quatre	quatre	NUM
messes	messe	NOUN
par	par	ADP
an	an	NOUN
.	.	PUNCTsent
Comme	comme	ADP
la	le	DET
seule	seul	ADJ
chose	chose	NOUN
que	que	PRON
je	je	PRON
puisse	pouvoir	VERB
offrir	offrir	VERB
à	à	ADP
Bourgeat	Bourgeat	NOUN
est	être	AUX
la	le	DET
satisfaction	satisfaction	NOUN
de	de	ADP
ses	son	DET
pieux	pieu	NOUN
désirs	désir	NOUN
,	,	PUNCTclause
le	le	DET
jour	jour	NOUN
où	où	PRON
se	se	PRON
dit	dire	VERB
cette	ce	DET
messe	messe	NOUN
,	,	PUNCTclause
au	au	ADP_DET
commencement	commencement	NOUN
de	de	ADP
chaque	chaque	DET
saison	saison	NOUN
,	,	PUNCTclause
je	je	PRON
y	y	PRON
vais	aller	VERB
en	en	ADP
son	son	DET
nom	nom	NOUN
,	,	PUNCTclause
et	et	CCONJ
récite	réciter	VERB
pour	pour	ADP
lui	lui	PRON
les	le	DET
prières	prière	NOUN
voulues	vouloir	VERB
.	.	PUNCTsent
Je	je	PRON
dis	dire	VERB
avec	avec	ADP
la	le	DET
bonne foi	bonne foi	NOUN
du	du	ADP_DET
douteur	douteur	NOUN
:	:	PUNCTclause
«	«	PUNCTsent
mon Dieu	mon Dieu	NOUN
,	,	PUNCTclause
si	si	SCONJ
il	il	PRON
est	être	AUX
une	un	DET
sphère	sphère	NOUN
où	où	PRON
tu	taire	VERB
mettes	mettre	VERB
après	après	ADP
leur	leur	DET
mort	mort	NOUN
ceux	ceux	PRON
qui	qui	PRON
ont	avoir	AUX
été	être	AUX
parfaits	parfait	ADJ
,	,	PUNCTclause
pense	penser	VERB
au	au	ADP_DET
bon	bon	ADJ
Bourgeat	Bourgeat	NOUN
;	;	PUNCTclause
et	et	CCONJ
si	si	SCONJ
il y a	il y a	VERB
quelque chose	quelque chose	PRON
à	à	ADP
souffrir	souffrir	VERB
pour	pour	ADP
lui	lui	PRON
,	,	PUNCTclause
donne	donner	VERB
moi	moi	PRON
ses	son	DET
souffrances	souffrance	NOUN
,	,	PUNCTclause
afin de	afin de	ADP
le	le:PRON	PRON
faire	faire	AUX
entrer	entrer	VERB
plus	plus	ADV
vite	vite	ADV
dans	dans	ADP
ce	ce	DET
que	que	PRON
l'on	on	PRON
appelle	appeler	VERB
le	le	DET
paradis	paradis	NOUN
.	.	PUNCTsent
»	»	PUNCTclause
Voilà	voilà	ADP
,	,	PUNCTclause
mon	mon	DET
cher	cher	ADJ
,	,	PUNCTclause
tout	tout	PRON
ce	ce	PRON
que	que	PRON
un	un	DET
homme	homme	NOUN
qui	qui	PRON
a	avoir	AUX
mes	mon	DET
opinions	opinion	NOUN
peut	pouvoir	VERB
se	se	PRON
permettre	permettre	VERB
.	.	PUNCTsent
Dieu	dieu	NOUN
doit	devoir	VERB
être	être	AUX
un	un	DET
bon	bon	ADJ
diable	diable	NOUN
,	,	PUNCTclause
il	il	PRON
ne	ne	ADV
saurait	savoir	VERB
me	me	PRON
en	en	PRON
vouloir	vouloir	VERB
.	.	PUNCTsent
Je	je	PRON
vous	vous	PRON
le	le:PRON	PRON
jure	jurer	VERB
,	,	PUNCTclause
je	je	PRON
donnerais	donner	VERB
ma	mon	DET
fortune	fortune	NOUN
pour que	pour que	SCONJ
la	le	DET
croyance	croyance	NOUN
de	de	ADP
Bourgeat	Bourgeat	NOUN
pût	pouvoir	VERB
me	me	PRON
entrer	entrer	VERB
dans	dans	ADP
la	le	DET
cervelle	cervelle	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Bianchon	Bianchon	PROPN
,	,	PUNCTclause
qui	qui	PRON
soigna	soigner	VERB
Desplein	Desplein	PROPN
dans	dans	ADP
sa	son	DET
dernière	dernier	ADJ
maladie	maladie	NOUN
,	,	PUNCTclause
ne	ne	ADV
ose	oser	VERB
pas	pas	ADV
affirmer	affirmer	VERB
aujourd'hui	aujourd'hui	ADV
que	que	SCONJ
l'	le	DET
illustre	illustre	ADJ
chirurgien	chirurgien	NOUN
soit	soit	CCONJ
mort	mourir	VERB
athée	athée	ADJ
.	.	PUNCTsent
Des	un	DET
croyants	croyant	NOUN
ne	ne	ADV
aimeront	aimer	VERB
ils	ils	PRON
pas	pas	ADV
à	à	ADP
penser	penser	VERB
que	que	SCONJ
l'	le	DET
humble	humble	ADJ
Auvergnat	Auvergnat	PROPN
sera	être	AUX
venu	venir	VERB
lui	lui	PRON
ouvrir	ouvrir	VERB
la	le	DET
porte	porte	NOUN
du	du	ADP_DET
ciel	ciel	NOUN
,	,	PUNCTclause
comme	comme	SCONJ
il	il	PRON
lui	lui	PRON
ouvrit	ouvrir	VERB
jadis	jadis	ADV
la	le	DET
porte	porte	NOUN
du	du	ADP_DET
temple	temple	NOUN
terrestre	terrestre	ADJ
au	au	ADP_DET
fronton	fronton	NOUN
duquel	duquel	ADP_PRON
se	se	PRON
lit	lire	VERB
:	:	PUNCTclause
Aux	Aux	PROPN
grands	grand	ADJ
hommes	homme	NOUN
la	le	DET
patrie	patrie	NOUN
reconnaissante	reconnaissant	ADJ
!	!	PUNCTsent
↵↵↵	↵↵↵	PUNCTstruct
Paris	pari	NOUN
,	,	PUNCTclause
janvier	janvier	NOUN
1836	1836	NUM
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
