# columns = TERM LEMMA POS
# identifier = balzac1832FC11
# creator = Balzac, Honoré de
# created = 1832
# modified = 1842
# title = Madame Firmiani. Études de mœurs. Scènes de la vie privée

↵↵	↵↵	PUNCTstruct
je	je	PRON
ai	avoir	AUX
faits	faire	VERB
à	à	ADP
ton	ton	DET
âge	âge	NOUN
,	,	PUNCTclause
je	je	PRON
vends	vendre	VERB
mon	mon	DET
bien	bien	NOUN
,	,	PUNCTclause
je	je	PRON
le	le:PRON	PRON
mets	mettre	VERB
en	en	ADP
viager	viager	NOUN
,	,	PUNCTclause
et	et	CCONJ
reprendrai	reprendre	VERB
mes	mon	DET
mauvaises	mauvais	ADJ
habitudes	habitude	NOUN
de	de	ADP
jeunesse	jeunesse	NOUN
,	,	PUNCTclause
si	si	SCONJ
ce	ce	PRON
est	être	AUX
encore	encore	ADV
possible	possible	ADJ
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Mon	mon	DET
oncle	oncle	NOUN
…	…	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
je	je	PRON
ai	avoir	AUX
vu	voir	VERB
hier	hier	ADV
ta	ton	DET
madame	madame	NOUN
Firmiani	Firmiani	PROPN
,	,	PUNCTclause
dit	dire	VERB
l'	le	DET
oncle	oncle	NOUN
en	en	ADP
baisant	baiser	VERB
le	le	DET
bout	bout	NOUN
de	de	ADP
ses	son	DET
doigts	doigt	NOUN
que	que	SCONJ
il	il	PRON
ramassa	ramasser	VERB
en	en	ADP
faisceau	faisceau	NOUN
.	.	PUNCTsent
Elle	elle	PRON
est	être	AUX
charmante	charmant	ADJ
,	,	PUNCTclause
ajouta	ajouter	VERB
il	il	PRON
.	.	PUNCTsent
Tu	tu	PRON
as	avoir	VERB
l'	le	DET
approbation	approbation	NOUN
et	et	CCONJ
le	le	DET
privilège	privilège	NOUN
du	du	ADP_DET
roi	roi	NOUN
,	,	PUNCTclause
et	et	CCONJ
l'	le	DET
agrément	agrément	NOUN
de	de	ADP
ton	ton	DET
oncle	oncle	NOUN
,	,	PUNCTclause
si	si	SCONJ
cela	cela	PRON
peut	pouvoir	VERB
te	te	PRON
faire	faire	VERB
plaisir	plaisir	NOUN
.	.	PUNCTsent
quant à	quant à	ADP
la	le	DET
sanction	sanction	NOUN
de	de	ADP
l'	le	DET
église	église	NOUN
,	,	PUNCTclause
elle	elle	PRON
est	être	AUX
inutile	inutile	ADJ
,	,	PUNCTclause
je	je	PRON
crois	croire	VERB
,	,	PUNCTclause
les	le	DET
sacrements	sacrement	NOUN
sont	être	AUX
sans doute	sans doute	ADV
trop	trop	ADV
chers	cher	ADJ
!	!	PUNCTsent
Allons	aller	VERB
,	,	PUNCTclause
parle	parler	VERB
,	,	PUNCTclause
est	être	AUX
ce	ce	PRON
pour	pour	ADP
elle	elle	PRON
que	que	SCONJ
tu	tu	PRON
te	te	PRON
es	être	AUX
ruiné	ruiner	VERB
?	?	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Oui	oui	INTJ
,	,	PUNCTclause
mon	mon	DET
oncle	oncle	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
ha	ha	INTJ
!	!	PUNCTsent
la	le	DET
coquine	coquin	NOUN
,	,	PUNCTclause
je	je	PRON
l'	le:PRON	PRON
aurais	avoir	AUX
parié	parier	VERB
.	.	PUNCTsent
De	de	ADP
mon	mon	DET
temps	temps	NOUN
,	,	PUNCTclause
les	le	DET
femmes	femme	NOUN
de	de	ADP
la	le	DET
cour	cour	NOUN
étaient	être	AUX
plus	plus	ADV
habiles	habile	ADJ
à	à	ADP
ruiner	ruiner	VERB
un	un	DET
homme	homme	NOUN
que	que	PRON
ne	ne	ADV
peuvent	pouvoir	VERB
l'	le	DET
être	être	AUX
vos	vos	DET
courtisanes	courtisan	NOUN
de	de	ADP
aujourd'hui	aujourd'hui	ADV
.	.	PUNCTsent
je	je	PRON
ai	avoir	AUX
reconnu	reconnaître	VERB
,	,	PUNCTclause
en	en	ADP
elle	elle	PRON
,	,	PUNCTclause
le	le:PRON	PRON
siècle	siècle	NOUN
passé	passer	VERB
rajeuni	rajeunir	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Mon	mon	DET
oncle	oncle	NOUN
,	,	PUNCTclause
reprit	reprendre	VERB
Octave	Octave	PROPN
de	de	ADP
un	un	DET
air	air	NOUN
tout	tout	ADJ
à la fois	à la fois	ADV
triste	triste	ADJ
et	et	CCONJ
doux	doux	ADJ
,	,	PUNCTclause
vous	vous	PRON
vous	vous	PRON
méprenez	méprendre	VERB
:	:	PUNCTclause
madame	madame	NOUN
Firmiani	Firmiani	PROPN
mérite	mériter	VERB
votre	votre	DET
estime	estime	NOUN
et	et	CCONJ
toutes	tout	ADJ
les	le	DET
adorations	adoration	NOUN
de	de	ADP
ses	son	DET
admirateurs	admirateur	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
La	le	DET
pauvre	pauvre	ADJ
jeunesse	jeunesse	NOUN
sera	être	AUX
donc	donc	ADV
toujours	toujours	ADV
la	le	DET
même	même	ADJ
,	,	PUNCTclause
dit	dire	VERB
monsieur	monsieur	NOUN
de	de	ADP
Bourbonne	Bourbonne	PROPN
.	.	PUNCTsent
Allons	aller	VERB
,	,	PUNCTclause
va	aller	VERB
ton	ton	DET
train	train	NOUN
,	,	PUNCTclause
rabâche	rabâcher	VERB
moi	moi	PRON
de	de	ADP
vieilles	vieux	ADJ
histoires	histoire	NOUN
.	.	PUNCTsent
Cependant	cependant	ADV
tu	tu	PRON
dois	devoir	VERB
savoir	savoir	VERB
que	que	SCONJ
je	je	PRON
ne	ne	ADV
suis	être	AUX
pas	pas	ADV
de	de	ADP
hier	hier	ADV
dans	dans	ADP
la	le	DET
galanterie	galanterie	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Mon	mon	DET
bon	bon	ADJ
oncle	oncle	NOUN
,	,	PUNCTclause
voici	voici	ADP
une	un	DET
lettre	lettre	NOUN
qui	qui	PRON
vous	vous	PRON
dira	dire	VERB
tout	tout	ADV
,	,	PUNCTclause
répondit	répondre	VERB
Octave	Octave	PROPN
en	en	ADP
tirant	tirer	VERB
un	un	DET
élégant	élégant	ADJ
portefeuille	portefeuille	NOUN
,	,	PUNCTclause
donné	donner	VERB
sans doute	sans doute	ADV
par	par	ADP
elle	elle	PRON
,	,	PUNCTclause
quand	quand	SCONJ
vous	vous	PRON
l'	le:PRON	PRON
aurez	avoir	VERB
lue	lire	VERB
,	,	PUNCTclause
je	je	PRON
achèverai	achever	VERB
de	de	ADP
vous	vous	PRON
instruire	instruire	VERB
,	,	PUNCTclause
et	et	CCONJ
vous	vous	PRON
connaîtrez	connaître	VERB
une	un	DET
madame	madame	NOUN
Firmiani	Firmiani	PROPN
,	,	PUNCTclause
inconnue	inconnu	ADJ
au	au	ADP_DET
monde	monde	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Je	je	PRON
ne	ne	ADV
ai	avoir	AUX
pas	pas	ADV
mes	mon	DET
lunettes	lunette	NOUN
,	,	PUNCTclause
dit	dire	VERB
l'	le	DET
oncle	oncle	NOUN
,	,	PUNCTclause
lis	lire	VERB
la	le	DET
moi	moi	PRON
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Octave	octave	NOUN
commença	commencer	VERB
ainsi	ainsi	ADV
:	:	PUNCTclause
«	«	PUNCTsent
Mon	mon	DET
ami	ami	NOUN
chéri	chérir	VERB
…	…	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Tu	tu	PRON
es	être	AUX
donc	donc	ADV
bien	bien	ADV
lié	lier	VERB
avec	avec	ADP
cette	ce	DET
femme	femme	NOUN
?	?	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Mais	mais	CCONJ
,	,	PUNCTclause
oui	oui	INTJ
,	,	PUNCTclause
mon	mon	DET
oncle	oncle	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Et	et	CCONJ
vous	vous	PRON
ne	ne	ADV
êtes	être	AUX
pas	pas	ADV
brouillés	brouillé	ADJ
?	?	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Brouillés	brouillé	ADJ
?…	?…	PUNCTsent
répéta	répéter	VERB
Octave	Octave	PROPN
tout	tout	ADV
étonné	étonner	VERB
.	.	PUNCTsent
Nous	nous	PRON
sommes	être	AUX
mariés	marier	VERB
à	à	ADP
Greatna-Green	Greatna-Green	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Hé	hé	INTJ
bien	bien	ADV
,	,	PUNCTclause
reprit	reprendre	VERB
monsieur	monsieur	NOUN
de	de	ADP
Bourbonne	Bourbonne	PROPN
,	,	PUNCTclause
pourquoi	pourquoi	ADV
dînes	dîner	VERB
tu	tu	PRON
donc	donc	ADV
à	à	ADP
quarante	quarante	NUM
sous	sou	NOUN
?	?	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Laissez	laisser	VERB
moi	moi	PRON
continuer	continuer	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
ce	ce	PRON
est	être	AUX
juste	juste	ADV
,	,	PUNCTclause
je	je	PRON
écoute	écouter	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Octave	octave	NOUN
reprit	reprendre	VERB
la	le	DET
lettre	lettre	NOUN
,	,	PUNCTclause
et	et	CCONJ
ne	ne	ADV
en	en	PRON
lut	lire	VERB
pas	pas	ADV
certains	certain	DET
passages	passage	NOUN
sans	sans	ADP
de	de	ADP
profondes	profond	ADJ
émotions	émotion	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Mon	mon	DET
époux	époux	NOUN
aimé	aimer	VERB
,	,	PUNCTclause
tu	tu	PRON
me	me	PRON
as	avoir	AUX
demandé	demander	VERB
raison	raison	NOUN
de	de	ADP
ma	mon	DET
tristesse	tristesse	NOUN
,	,	PUNCTclause
a	avoir	AUX
elle	elle	PRON
donc	donc	ADV
passé	passer	VERB
de	de	ADP
mon	mon	DET
âme	âme	NOUN
sur	sur	ADP
mon	mon	DET
visage	visage	NOUN
,	,	PUNCTclause
ou	ou	CCONJ
l'	le	DET
as	as	NOUN
tu	tu	PRON
seulement	seulement	ADV
devinée	deviner	VERB
,	,	PUNCTclause
et	et	CCONJ
pourquoi	pourquoi	ADV
ne	ne	ADV
en	en	PRON
serait	être	AUX
il	il	PRON
pas	pas	ADV
ainsi	ainsi	ADV
?	?	PUNCTsent
nous	nous	PRON
sommes	être	AUX
si	si	ADV
bien	bien	ADV
unis	uni	ADJ
de	de	ADP
cœur	cœur	NOUN
.	.	PUNCTsent
D'ailleurs	d'ailleurs	ADV
,	,	PUNCTclause
je	je	PRON
ne	ne	ADV
sais	savoir	VERB
pas	pas	ADV
mentir	mentir	VERB
,	,	PUNCTclause
et	et	CCONJ
peut-être	peut-être	ADV
est	être	AUX
ce	ce	DET
un	un	PRON
malheur	malheur	NOUN
?	?	PUNCTsent
Une	un	DET
des	un	DET
conditions	condition	NOUN
de	de	ADP
la	le	DET
femme	femme	NOUN
aimée	aimer	VERB
est	être	AUX
de	de	ADP
être	être	AUX
toujours	toujours	ADV
caressante	caressant	ADJ
et	et	CCONJ
gaie	gai	ADJ
.	.	PUNCTsent
Peut-être	peut-être	ADV
devrais	devoir	VERB
je	je	PRON
te	te	PRON
tromper	tromper	VERB
;	;	PUNCTclause
mais	mais	CCONJ
je	je	PRON
ne	ne	ADV
le	le:PRON	PRON
voudrais	vouloir	VERB
pas	pas	ADV
,	,	PUNCTclause
quand même	quand même	ADV
il	il	PRON
se	se	PRON
agirait	agir	VERB
de	de	ADP
augmenter	augmenter	VERB
ou	ou	CCONJ
de	de	ADP
conserver	conserver	VERB
le	le	DET
bonheur	bonheur	NOUN
que	que	ADV
tu	tu	PRON
me	me	PRON
donnes	donner	VERB
,	,	PUNCTclause
que	que	SCONJ
tu	tu	PRON
me	me	PRON
prodigues	prodiguer	VERB
,	,	PUNCTclause
dont	dont	PRON
tu	tu	PRON
me	me	PRON
accables	accabler	PRON
.	.	PUNCTsent
ho	ho	INTJ
!	!	PUNCTsent
cher	cher	ADJ
,	,	PUNCTclause
combien	combien	ADV
de	de	ADP
reconnaissance	reconnaissance	NOUN
comporte	comporter	VERB
mon	mon	DET
amour	amour	NOUN
!	!	PUNCTsent
Aussi	aussi	ADV
veux	vouloir	VERB
je	je	PRON
te	te	PRON
aimer	aimer	VERB
toujours	toujours	ADV
,	,	PUNCTclause
sans	sans	ADP
bornes	borne	NOUN
.	.	PUNCTsent
Oui	oui	INTJ
,	,	PUNCTclause
je	je	PRON
veux	vouloir	VERB
toujours	toujours	ADV
être	être	AUX
fière	fier	ADJ
de	de	ADP
toi	toi	PRON
.	.	PUNCTsent
Notre	notre	DET
gloire	gloire	NOUN
,	,	PUNCTclause
à	à	ADP
nous	nous	PRON
,	,	PUNCTclause
est	être	AUX
toute	tout	ADJ
dans	dans	ADP
celui	celui	PRON
que	que	PRON
nous	nous	PRON
aimons	aimer	VERB
.	.	PUNCTsent
Estime	estimer	VERB
,	,	PUNCTclause
considération	considération	NOUN
,	,	PUNCTclause
honneur	honneur	NOUN
,	,	PUNCTclause
tout	tout	PRON
ne	ne	ADV
est	être	AUX
il	il	PRON
pas	pas	ADV
à	à	ADP
celui	celui	PRON
qui	qui	PRON
a	avoir	AUX
tout	tout	ADV
pris	prendre	VERB
?	?	PUNCTsent
hé	hé	INTJ
!	!	PUNCTsent
bien	bien	ADV
,	,	PUNCTclause
mon	mon	DET
ange	ange	NOUN
a	avoir	AUX
failli	faillir	VERB
.	.	PUNCTsent
Oui	oui	INTJ
,	,	PUNCTclause
cher	cher	ADJ
,	,	PUNCTclause
ta	ton	DET
dernière	dernier	ADJ
confidence	confidence	NOUN
a	avoir	VERB
terni	ternir	VERB
ma	mon	DET
félicité	félicité	NOUN
passée	passer	VERB
.	.	PUNCTsent
Depuis	depuis	ADP
ce	ce	DET
moment	moment	NOUN
,	,	PUNCTclause
je	je	PRON
me	me	PRON
trouve	trouver	VERB
humiliée	humilier	VERB
en	en	ADP
toi	toi	PRON
;	;	PUNCTclause
en	en	ADP
toi	toi	PRON
que	que	SCONJ
je	je	PRON
regardais	regarder	VERB
comme	comme	ADP
le	le	DET
plus	plus	ADV
pur	pur	ADJ
des	un	ADP_DET
hommes	homme	NOUN
,	,	PUNCTclause
comme	comme	ADP
tu	tu	PRON
en	en	ADP
es	être	AUX
le	le	DET
plus	plus	ADV
aimant	aimer	VERB
et	et	CCONJ
le	le	DET
plus	plus	ADV
tendre	tendre	ADJ
.	.	PUNCTsent
Il	il	PRON
faut	falloir	VERB
avoir	avoir	VERB
bien	bien	ADV
confiance	confiance	NOUN
en	en	ADP
ton	ton	NOUN
cœur	cœur	NOUN
,	,	PUNCTclause
encore	encore	ADV
enfant	enfant	NOUN
,	,	PUNCTclause
pour	pour	ADP
te	te	PRON
faire	faire	VERB
un	un	DET
aveu	aveu	NOUN
qui	qui	PRON
me	me	PRON
coûte	coûter	VERB
horriblement	horriblement	ADV
.	.	PUNCTsent
Comment	comment	ADV
,	,	PUNCTclause
pauvre	pauvre	ADJ
ange	ange	NOUN
,	,	PUNCTclause
ton	ton	DET
père	père	NOUN
a	avoir	AUX
dérobé	dérober	VERB
sa	son	DET
fortune	fortune	NOUN
,	,	PUNCTclause
tu	tu	PRON
le	le:PRON	PRON
sais	savoir	VERB
,	,	PUNCTclause
et	et	CCONJ
tu	tu	PRON
la	le	DET
gardes	garde	NOUN
!	!	PUNCTsent
Et	et	CCONJ
tu	tu	PRON
me	me	PRON
as	avoir	AUX
conté	conter	VERB
ce	ce	DET
haut fait	haut fait	NOUN
de	de	ADP
procureur	procureur	NOUN
dans	dans	ADP
une	un	DET
chambre	chambre	NOUN
pleine	plein	ADJ
des	un	ADP_DET
muets	muet	NOUN
témoins	témoin	NOUN
de	de	ADP
notre	notre	DET
amour	amour	NOUN
,	,	PUNCTclause
et	et	CCONJ
tu	tu	PRON
es	être	AUX
gentilhomme	gentilhomme	NOUN
,	,	PUNCTclause
et	et	CCONJ
tu	tu	PRON
te	te	PRON
crois	croire	VERB
noble	noble	ADJ
,	,	PUNCTclause
et	et	CCONJ
tu	tu	PRON
me	me	PRON
possèdes	posséder	VERB
,	,	PUNCTclause
et	et	CCONJ
tu	tu	PRON
as	avoir	VERB
vingt-deux	vingt-deux	NUM
ans	an	NOUN
!	!	PUNCTsent
Combien	combien	ADV
de	de	ADP
monstruosités	monstruosité	NOUN
.	.	PUNCTsent
Je	je	PRON
te	te	PRON
ai	avoir	AUX
cherché	chercher	VERB
des	un	DET
excuses	excuse	NOUN
,	,	PUNCTclause
je	je	PRON
ai	avoir	AUX
attribué	attribuer	VERB
ton	ton	DET
insouciance	insouciance	NOUN
à	à	ADP
ta	ton	DET
jeunesse	jeunesse	NOUN
étourdie	étourdir	VERB
.	.	PUNCTsent
Je	je	PRON
sais	savoir	VERB
que	que	SCONJ
il y a	il y a	VERB
beaucoup de	beaucoup de	DET
l'	le:PRON	PRON
enfant	enfant	NOUN
en	en	ADP
toi	toi	PRON
.	.	PUNCTsent
Peut-être	peut-être	ADV
ne	ne	ADV
as	avoir	AUX
tu	tu	PRON
pas	pas	ADV
encore	encore	ADV
pensé	penser	VERB
bien	bien	ADV
sérieusement	sérieusement	ADV
à	à	ADP
ce	ce	PRON
qui	qui	PRON
est	être	AUX
fortune	fortune	NOUN
et	et	CCONJ
probité	probité	NOUN
.	.	PUNCTsent
ho	ho	INTJ
!	!	PUNCTsent
combien	combien	ADV
ton	ton	DET
rire	rire	NOUN
me	me	PRON
a	avoir	AUX
fait	faire	VERB
de	de	ADP
mal	mal	NOUN
.	.	PUNCTsent
Songe	songer	VERB
donc	donc	ADV
que	que	SCONJ
il	il	PRON
existe	exister	VERB
une	un	DET
famille	famille	NOUN
ruinée	ruiné	ADJ
,	,	PUNCTclause
toujours	toujours	ADV
en	en	ADP
larmes	larme	NOUN
,	,	PUNCTclause
des	un	DET
jeunes	jeune	ADJ
personnes	personne	NOUN
qui	qui	PRON
peut-être	peut-être	ADV
te	te	PRON
maudissent	maudire	VERB
tous	tout	ADJ
les	le	DET
jours	jour	NOUN
,	,	PUNCTclause
un	un	DET
vieillard	vieillard	NOUN
qui	qui	PRON
chaque	chaque	DET
soir	soir	NOUN
se	se	PRON
dit	dire	VERB
:	:	PUNCTclause
«	«	PUNCTsent
Je	je	PRON
ne	ne	ADV
serais	être	VERB
pas	pas	ADV
sans	sans	ADP
pain	pain	NOUN
si	si	SCONJ
le	le	DET
père	père	NOUN
de	de	ADP
monsieur	monsieur	NOUN
de	de	ADP
Camps	Camps	PROPN
ne	ne	ADV
avait	avoir	AUX
pas	pas	ADV
été	être	AUX
un	un	DET
malhonnête	malhonnête	ADJ
homme	homme	NOUN
!	!	PUNCTsent
»	»	PUNCTclause
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Comment	comment	ADV
,	,	PUNCTclause
se	se	PRON
écria	écrier	VERB
monsieur	monsieur	NOUN
de	de	ADP
Bourbonne	Bourbonne	PROPN
en	en	ADP
interrompant	interrompre	VERB
,	,	PUNCTclause
tu	tu	PRON
as	avoir	AUX
eu	avoir	VERB
la	le	DET
niaiserie	niaiserie	NOUN
de	de	ADP
raconter	raconter	VERB
à	à	ADP
cette	ce	DET
femme	femme	NOUN
l'	le	DET
affaire	affaire	NOUN
de	de	ADP
ton	ton	DET
père	père	NOUN
avec	avec	ADP
les	le	DET
Bourgneuf	Bourgneuf	PROPN
?…	?…	PUNCTsent
Les	le	DET
femmes	femme	NOUN
se	se	PRON
entendent	entendre	VERB
bien	bien	ADV
plus	plus	ADV
à	à	ADP
manger	manger	VERB
une	un	DET
fortune	fortune	NOUN
que	que	PRON
à	à	ADP
la	le	DET
faire	faire	AUX
…	…	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Elles	elles	PRON
se	se	PRON
entendent	entendre	VERB
en	en	ADP
probité	probité	NOUN
.	.	PUNCTsent
Laissez	laisser	VERB
moi	moi	PRON
continuer	continuer	VERB
,	,	PUNCTclause
mon	mon	DET
oncle	oncle	NOUN
?	?	PUNCTsent
↵↵	↵↵	PUNCTstruct
Octave	octave	NOUN
,	,	PUNCTclause
aucune	aucun	DET
puissance	puissance	NOUN
au	au	ADP_DET
monde	monde	NOUN
ne	ne	ADV
a	avoir	AUX
l'	le	DET
autorité	autorité	NOUN
de	de	ADP
changer	changer	VERB
le	le	DET
langage	langage	NOUN
de	de	ADP
l'	le	DET
honneur	honneur	NOUN
.	.	PUNCTsent
Retire	retirer	VERB
toi	toi	PRON
dans	dans	ADP
ta	ton	DET
conscience	conscience	NOUN
,	,	PUNCTclause
et	et	CCONJ
demande	demander	VERB
lui	lui	PRON
par	par	ADP
quel	quel	DET
mot	mot	NOUN
nommer	nommer	VERB
l'	le	DET
action	action	NOUN
à	à	ADP
laquelle	laquelle	PRON
tu	tu	PRON
dois	devoir	VERB
ton	ton	DET
or	or	NOUN
?	?	PUNCTsent
↵↵	↵↵	PUNCTstruct
Et	et	CCONJ
le	le	DET
neveu	neveu	NOUN
regarda	regarder	VERB
l'	le	DET
oncle	oncle	NOUN
qui	qui	PRON
baissa	baisser	VERB
la	le	DET
tête	tête	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Je	je	PRON
ne	ne	ADV
te	te	PRON
dirai	dire	VERB
pas	pas	ADV
toutes	tout	ADJ
les	le	DET
pensées	pensée	NOUN
qui	qui	PRON
me	me	PRON
assiègent	assiéger	VERB
,	,	PUNCTclause
elles	elles	PRON
peuvent	pouvoir	VERB
se	se	PRON
réduire	réduire	VERB
toutes	tout	ADJ
à	à	ADP
une	un	DET
seule	seul	ADJ
,	,	PUNCTclause
et	et	CCONJ
la	le	DET
voici	voici	ADP
:	:	PUNCTclause
je	je	PRON
ne	ne	ADV
puis	puis	CCONJ
pas	pas	ADV
estimer	estimer	VERB
un	un	DET
homme	homme	NOUN
qui	qui	PRON
se	se	PRON
salit	salir	VERB
sciemment	sciemment	ADV
pour	pour	ADP
une	un	DET
somme	somme	NOUN
de	de	ADP
argent	argent	NOUN
quelle	quel	DET
que	que	SCONJ
elle	elle	PRON
soit	soit	ADV
.	.	PUNCTsent
Cent	Cent	NUM
sous	sous	ADP
volés	voler	VERB
au	au	ADP_DET
jeu	jeu	NOUN
,	,	PUNCTclause
ou	ou	CCONJ
six	six	NUM
fois	fois	NOUN
cent	cent	NUM
mille	mille	NUM
francs	franc	NOUN
dus	devoir	VERB
à	à	ADP
une	un	DET
tromperie	tromperie	NOUN
légale	légal	ADJ
,	,	PUNCTclause
déshonorent	déshonorer	VERB
également	également	ADV
un	un	DET
homme	homme	NOUN
.	.	PUNCTsent
Je	je	PRON
veux	vouloir	VERB
tout	tout	PRON
te	te	PRON
dire	dire	VERB
:	:	PUNCTclause
je	je	PRON
me	me	PRON
regarde	regarder	VERB
comme	comme	ADP
entachée	entacher	VERB
par	par	ADP
un	un	DET
amour	amour	NOUN
qui	qui	PRON
naguère	naguère	ADV
faisait	faire	VERB
tout	tout	ADV
mon	mon	DET
bonheur	bonheur	NOUN
.	.	PUNCTsent
Il	il	PRON
se	se	PRON
élève	élever	VERB
au	au	ADP_DET
fond	fond	NOUN
de	de	ADP
mon	mon	DET
âme	âme	NOUN
une	un	DET
voix	voix	NOUN
que	que	PRON
ma	mon	DET
tendresse	tendresse	NOUN
ne	ne	ADV
peut	pouvoir	VERB
pas	pas	ADV
étouffer	étouffer	VERB
.	.	PUNCTsent
ha	ha	INTJ
!	!	PUNCTsent
je	je	PRON
ai	avoir	AUX
pleuré	pleurer	VERB
de	de	ADP
avoir	avoir	VERB
plus	plus	ADV
de	de	ADP
conscience	conscience	NOUN
que	que	SCONJ
de	de	ADP
amour	amour	NOUN
.	.	PUNCTsent
Tu	tu	PRON
pourrais	pouvoir	VERB
commettre	commettre	VERB
un	un	DET
crime	crime	NOUN
,	,	PUNCTclause
je	je	PRON
te	te	PRON
cacherais	cacher	VERB
à	à	ADP
la	le	DET
justice	justice	NOUN
humaine	humain	ADJ
dans	dans	ADP
mon	mon	DET
sein	sein	NOUN
,	,	PUNCTclause
si	si	SCONJ
je	je	PRON
le	le:PRON	PRON
pouvais	pouvoir	VERB
;	;	PUNCTclause
mais	mais	CCONJ
mon	mon	DET
dévouement	dévouement	NOUN
ne	ne	ADV
irait	aller	VERB
que	que	ADV
jusque	jusque	ADP
.	.	PUNCTsent
l'	le	DET
amour	amour	NOUN
,	,	PUNCTclause
mon	mon	DET
ange	ange	NOUN
,	,	PUNCTclause
est	être	AUX
,	,	PUNCTclause
chez	chez	ADP
une	un	DET
femme	femme	NOUN
,	,	PUNCTclause
la	le	DET
confiance	confiance	NOUN
la	le	DET
plus	plus	ADV
illimitée	illimité	ADJ
,	,	PUNCTclause
unie	unir	VERB
à	à	ADP
je	je	PRON
ne	ne	ADV
sais	savoir	VERB
quel	quel	DET
besoin	besoin	NOUN
de	de	ADP
vénérer	vénérer	VERB
,	,	PUNCTclause
de	de	ADP
adorer	adorer	VERB
l'	le	DET
être	être	AUX
auquel	auquel	ADP_PRON
elle	elle	PRON
appartient	appartenir	VERB
.	.	PUNCTsent
Je	je	PRON
ne	ne	ADV
ai	avoir	AUX
jamais	jamais	ADV
conçu	concevoir	VERB
l'	le	DET
amour	amour	NOUN
que	que	ADV
comme	comme	ADP
un	un	DET
feu	feu	NOUN
auquel	auquel	ADP_PRON
se	se	PRON
épuraient	épurer	VERB
encore	encore	ADV
les	le	DET
plus	plus	ADV
nobles	noble	ADJ
sentiments	sentiment	NOUN
,	,	PUNCTclause
un	un	DET
feu	feu	NOUN
qui	qui	PRON
les	le:PRON	PRON
développait	développer	VERB
tous	tout	ADJ
.	.	PUNCTsent
Je	je	PRON
ne	ne	ADV
ai	avoir	AUX
plus	plus	ADV
que	que	ADV
une	un	DET
seule	seul	ADJ
chose	chose	NOUN
à	à	ADP
te	te	PRON
dire	dire	VERB
:	:	PUNCTclause
viens	venir	VERB
à	à	ADP
moi	moi	PRON
pauvre	pauvre	ADJ
,	,	PUNCTclause
mon	mon	DET
amour	amour	NOUN
redoublera	redoubler	VERB
si	si	SCONJ
cela	cela	PRON
se	se	PRON
peut	pouvoir	VERB
;	;	PUNCTclause
sinon	sinon	CCONJ
,	,	PUNCTclause
renonce	renoncer	VERB
à	à	ADP
moi	moi	PRON
.	.	PUNCTsent
Si	si	SCONJ
je	je	PRON
ne	ne	ADV
te	te	PRON
vois	voir	VERB
plus	plus	ADV
,	,	PUNCTclause
je	je	PRON
sais	savoir	VERB
ce	ce	PRON
qui	qui	PRON
me	me	PRON
reste	rester	VERB
à	à	ADP
faire	faire	VERB
.	.	PUNCTsent
Maintenant	maintenant	ADV
,	,	PUNCTclause
je	je	PRON
ne	ne	ADV
veux	vouloir	VERB
pas	pas	ADV
,	,	PUNCTclause
entends	entendre	VERB
moi	moi	PRON
bien	bien	ADV
,	,	PUNCTclause
que	que	SCONJ
tu	tu	PRON
restitues	restituer	VERB
parce que	parce que	SCONJ
je	je	PRON
te	te	PRON
le	le:PRON	PRON
conseille	conseiller	VERB
.	.	PUNCTsent
Consulte	consulter	VERB
bien	bien	ADV
ta	ton	DET
conscience	conscience	NOUN
.	.	PUNCTsent
Il	il	PRON
ne	ne	ADV
